Timestamp(ms),Current(uA),D0-D7
691540,2572.860,00000000
691550,2563.080,00000000
691560,2561.341,00000000
691570,2942.683,00000000
691580,2638.834,00000000
691590,2531.263,00000000
691600,2521.325,00000000
691610,2423.343,00000000
691620,2452.905,00000000
691630,2414.745,00000000
691640,2345.124,00000000
691650,2354.429,00000000
691660,2333.128,00000000
691670,2819.406,00000000
691680,2443.908,00000000
691690,2262.688,00000000
691700,2096.294,00000000
691710,2091.352,00000000
691720,2084.697,00000000
691730,2046.108,00000000
691740,1965.959,00000000
691750,1902.750,00000000
691760,1897.669,00000000
691770,1884.356,00000000
691780,2283.788,00000000
691790,2042.668,00000000
691800,1965.732,00000000
691810,1995.502,00000000
691820,1981.579,00000000
691830,1820.506,00000000
691840,1766.512,00000000
691850,1776.450,00000000
691860,1778.746,00000000
691870,1803.369,00000000
691880,1921.740,00000000
691890,2108.996,00000000
691900,1947.726,00000000
691910,1861.431,00000000
691920,1849.651,00000000
691930,1849.781,00000000
691940,1844.556,00000000
691950,1849.334,00000000
691960,1840.114,00000000
691970,1830.185,00000000
691980,1665.405,00000000
691990,1907.764,00000000
692000,1764.599,00000000
692010,1641.096,00000000
692020,1706.741,00000000
692030,1717.046,00000000
692040,1713.312,00000000
692050,1690.375,00000000
692060,1639.556,00000000
692070,1682.418,00000000
692080,1662.541,00000000
692090,1869.851,00000000
692100,1924.620,00000000
692110,1749.111,00000000
692120,1738.535,00000000
692130,1541.442,00000000
692140,1444.051,00000000
692150,1419.722,00000000
692160,1434.292,00000000
692170,1418.277,00000000
692180,1465.444,00000000
692190,1428.142,00000000
692200,1953.757,00000000
692210,1598.624,00000000
692220,1493.658,00000000
692230,1462.873,00000000
692240,1431.866,00000000
692250,1428.428,00000000
692260,1432.027,00000000
692270,1427.924,00000000
692280,1598.117,00000000
692290,1724.604,00000000
692300,2265.762,00000000
692310,1917.997,00000000
692320,1804.882,00000000
692330,1750.837,00000000
692340,1755.886,00000000
692350,1787.389,00000000
692360,1804.337,00000000
692370,1781.388,00000000
692380,1833.869,00000000
692390,1839.841,00000000
692400,1871.242,00000000
692410,2129.346,00000000
692420,1906.519,00000000
692430,1837.719,00000000
692440,1849.351,00000000
692450,1788.601,00000000
692460,1802.994,00000000
692470,1758.240,00000000
692480,1792.289,00000000
692490,1739.196,00000000
692500,1700.044,00000000
692510,2209.540,00000000
692520,1937.434,00000000
692530,1816.636,00000000
692540,1789.788,00000000
692550,1801.565,00000000
692560,1746.692,00000000
692570,1764.970,00000000
692580,1767.186,00000000
692590,1893.186,00000000
692600,1944.199,00000000
692610,2580.163,00000000
692620,2243.174,00000000
692630,2132.601,00000000
692640,2076.583,00000000
692650,2042.948,00000000
692660,1989.475,00000000
692670,1996.836,00000000
692680,2071.918,00000000
692690,2102.044,00000000
692700,2121.433,00000000
692710,2479.572,00000000
692720,2475.840,00000000
692730,2209.350,00000000
692740,2367.044,00000000
692750,2406.347,00000000
692760,2415.988,00000000
692770,2468.030,00000000
692780,2462.585,00000000
692790,2446.932,00000000
692800,2474.128,00000000
692810,2501.902,00000000
692820,3092.770,00000000
692830,2695.808,00000000
692840,2612.571,00000000
692850,2597.330,00000000
692860,2602.205,00000000
692870,2550.655,00000000
692880,2562.025,00000000
692890,2692.071,00000000
692900,2846.151,00000000
692910,2826.293,00000000
692920,2813.520,00000000
692930,3408.057,00000000
692940,2968.613,00000000
692950,2785.505,00000000
692960,2735.026,00000000
692970,2734.459,00000000
692980,2635.647,00000000
692990,2689.781,00000000
693000,2675.486,00000000
693010,2641.771,00000000
693020,2628.450,00000000
693030,3274.050,00000000
693040,2799.556,00000000
693050,2795.172,00000000
693060,2754.133,00000000
693070,2735.945,00000000
693080,2749.027,00000000
693090,2739.229,00000000
693100,2748.288,00000000
693110,2693.007,00000000
693120,2694.417,00000000
693130,2658.332,00000000
693140,3045.509,00000000
693150,2736.767,00000000
693160,2626.269,00000000
693170,2564.466,00000000
693180,2553.395,00000000
693190,2555.021,00000000
693200,2800.437,00000000
693210,2860.620,00000000
693220,2937.365,00000000
693230,2917.090,00000000
693240,3491.674,00000000
693250,3195.834,00000000
693260,3109.395,00000000
693270,3034.866,00000000
693280,3034.149,00000000
693290,3063.006,00000000
693300,3093.610,00000000
693310,3085.433,00000000
693320,3096.112,00000000
693330,3126.607,00000000
693340,3734.696,00000000
693350,3573.646,00000000
693360,3528.378,00000000
693370,3498.889,00000000
693380,3494.198,00000000
693390,3551.552,00000000
693400,3531.895,00000000
693410,3455.251,00000000
693420,3420.297,00000000
693430,3401.669,00000000
693440,3986.763,00000000
693450,3697.116,00000000
693460,3438.297,00000000
693470,3397.946,00000000
693480,3420.598,00000000
693490,3425.429,00000000
693500,3446.048,00000000
693510,3478.451,00000000
693520,3527.670,00000000
693530,3511.147,00000000
693540,4057.441,00000000
693550,3821.489,00000000
693560,3602.636,00000000
693570,3590.040,00000000
693580,3561.893,00000000
693590,3514.629,00000000
693600,3538.437,00000000
693610,3550.868,00000000
693620,3528.047,00000000
693630,3502.045,00000000
693640,3527.364,00000000
693650,3939.077,00000000
693660,3916.614,00000000
693670,3822.042,00000000
693680,3833.954,00000000
693690,3787.982,00000000
693700,3809.786,00000000
693710,3855.197,00000000
693720,3897.091,00000000
693730,3762.030,00000000
693740,3834.096,00000000
693750,3960.424,00000000
693760,4226.464,00000000
693770,3986.991,00000000
693780,3866.261,00000000
693790,3785.294,00000000
693800,3790.873,00000000
693810,3603.207,00000000
693820,3545.175,00000000
693830,3458.318,00000000
693840,3424.518,00000000
693850,3439.113,00000000
693860,4012.500,00000000
693870,3677.384,00000000
693880,3490.477,00000000
693890,3448.696,00000000
693900,3416.575,00000000
693910,3440.503,00000000
693920,3491.932,00000000
693930,3487.522,00000000
693940,3512.081,00000000
693950,3553.425,00000000
693960,3349.768,00000000
693970,3620.676,00000000
693980,3444.195,00000000
693990,3362.226,00000000
694000,3383.334,00000000
694010,3340.587,00000000
694020,3400.946,00000000
694030,3449.235,00000000
694040,3444.629,00000000
694050,3452.319,00000000
694060,3465.534,00000000
694070,3491.575,00000000
694080,3871.397,00000000
694090,3634.659,00000000
694100,3595.633,00000000
694110,3453.176,00000000
694120,3383.956,00000000
694130,3377.949,00000000
694140,3369.294,00000000
694150,3347.662,00000000
694160,3283.868,00000000
694170,3226.424,00000000
694180,3828.674,00000000
694190,3449.443,00000000
694200,3382.835,00000000
694210,3295.637,00000000
694220,3278.277,00000000
694230,3253.958,00000000
694240,3246.678,00000000
694250,3213.155,00000000
694260,3251.400,00000000
694270,3146.479,00000000
694280,3598.087,00000000
694290,3228.776,00000000
694300,3121.194,00000000
694310,3044.684,00000000
694320,3037.636,00000000
694330,2981.682,00000000
694340,3002.133,00000000
694350,2978.083,00000000
694360,3001.632,00000000
694370,2967.236,00000000
694380,2929.581,00000000
694390,3543.294,00000000
694400,3184.643,00000000
694410,2993.627,00000000
694420,2782.028,00000000
694430,2750.255,00000000
694440,2696.857,00000000
694450,2698.697,00000000
694460,2601.219,00000000
694470,2628.241,00000000
694480,2555.235,00000000
694490,3071.079,00000000
694500,2813.520,00000000
694510,2570.129,00000000
694520,2516.361,00000000
694530,2421.426,00000000
694540,2463.524,00000000
694550,2414.209,00000000
694560,2416.267,00000000
694570,2297.088,00000000
694580,2254.883,00000000
694590,2168.242,00000000
694600,2675.315,00000000
694610,2293.661,00000000
694620,2149.007,00000000
694630,2112.390,00000000
694640,2081.465,00000000
694650,2134.288,00000000
694660,2107.381,00000000
694670,2137.259,00000000
694680,2163.301,00000000
694690,2183.224,00000000
694700,2756.462,00000000
694710,2428.146,00000000
694720,2171.792,00000000
694730,2118.005,00000000
694740,2011.377,00000000
694750,2049.148,00000000
694760,2040.632,00000000
694770,2073.330,00000000
694780,2022.475,00000000
694790,2072.664,00000000
694800,2535.566,00000000
694810,2422.678,00000000
694820,2228.909,00000000
694830,2141.437,00000000
694840,2115.626,00000000
694850,2127.288,00000000
694860,2148.861,00000000
694870,1975.296,00000000
694880,1942.312,00000000
694890,1897.620,00000000
694900,1858.556,00000000
694910,2231.976,00000000
694920,2055.662,00000000
694930,1972.974,00000000
694940,1964.405,00000000
694950,1964.577,00000000
694960,1925.387,00000000
694970,1941.442,00000000
694980,1990.012,00000000
694990,2013.886,00000000
695000,2028.358,00000000
695010,2006.483,00000000
695020,2238.693,00000000
695030,1915.322,00000000
695040,1822.495,00000000
695050,1730.862,00000000
695060,1689.631,00000000
695070,1761.737,00000000
695080,1762.284,00000000
695090,1742.558,00000000
695100,1778.482,00000000
695110,1799.384,00000000
695120,1829.105,00000000
695130,2137.891,00000000
695140,1919.715,00000000
695150,1839.614,00000000
695160,1786.104,00000000
695170,1572.922,00000000
695180,1488.356,00000000
695190,1445.844,00000000
695200,1467.616,00000000
695210,1434.723,00000000
695220,1415.084,00000000
695230,1810.650,00000000
695240,1563.284,00000000
695250,1499.426,00000000
695260,1459.630,00000000
695270,1463.451,00000000
695280,1383.401,00000000
695290,1358.793,00000000
695300,1419.098,00000000
695310,1465.600,00000000
695320,1518.795,00000000
695330,1617.556,00000000
695340,1913.847,00000000
695350,1694.405,00000000
695360,1655.125,00000000
695370,1631.814,00000000
695380,1607.829,00000000
695390,1659.442,00000000
695400,1618.396,00000000
695410,1615.889,00000000
695420,1636.926,00000000
695430,1627.873,00000000
695440,2159.303,00000000
695450,1836.062,00000000
695460,1710.727,00000000
695470,1655.389,00000000
695480,1798.450,00000000
695490,1813.468,00000000
695500,1843.386,00000000
695510,1809.782,00000000
695520,1788.165,00000000
695530,1838.023,00000000
695540,2569.901,00000000
695550,2131.677,00000000
695560,1915.919,00000000
695570,1937.351,00000000
695580,1885.835,00000000
695590,1905.379,00000000
695600,1883.744,00000000
695610,1867.389,00000000
695620,1896.746,00000000
695630,2078.686,00000000
695640,2179.289,00000000
695650,2511.329,00000000
695660,2333.817,00000000
695670,2231.518,00000000
695680,2263.748,00000000
695690,2260.430,00000000
695700,2242.155,00000000
695710,2270.184,00000000
695720,2327.711,00000000
695730,2272.839,00000000
695740,2311.286,00000000
695750,2890.499,00000000
695760,2537.258,00000000
695770,2482.721,00000000
695780,2573.817,00000000
695790,2607.362,00000000
695800,2610.703,00000000
695810,2553.216,00000000
695820,2549.912,00000000
695830,2499.242,00000000
695840,2536.426,00000000
695850,2503.220,00000000
695860,2882.710,00000000
695870,2605.942,00000000
695880,2509.583,00000000
695890,2475.764,00000000
695900,2482.595,00000000
695910,2415.981,00000000
695920,2425.716,00000000
695930,2327.035,00000000
695940,2477.324,00000000
695950,2500.021,00000000
695960,2468.278,00000000
695970,2889.825,00000000
695980,2558.044,00000000
695990,2390.515,00000000
696000,2398.547,00000000
696010,2361.496,00000000
696020,2372.322,00000000
696030,2347.468,00000000
696040,2322.844,00000000
696050,2342.530,00000000
696060,2341.451,00000000
696070,2974.361,00000000
696080,2656.551,00000000
696090,2689.896,00000000
696100,2763.624,00000000
696110,2719.450,00000000
696120,2747.524,00000000
696130,2742.330,00000000
696140,2786.505,00000000
696150,2805.968,00000000
696160,2841.953,00000000
696170,2883.139,00000000
696180,3121.612,00000000
696190,3004.939,00000000
696200,2949.308,00000000
696210,2933.019,00000000
696220,2973.716,00000000
696230,3036.154,00000000
696240,3195.835,00000000
696250,3233.685,00000000
696260,3267.436,00000000
696270,3272.087,00000000
696280,3953.749,00000000
696290,3483.387,00000000
696300,3347.916,00000000
696310,3314.094,00000000
696320,3314.381,00000000
696330,3205.781,00000000
696340,3243.500,00000000
696350,3222.930,00000000
696360,3253.989,00000000
696370,3213.979,00000000
696380,3771.087,00000000
696390,3426.641,00000000
696400,3329.650,00000000
696410,3393.615,00000000
696420,3390.251,00000000
696430,3318.130,00000000
696440,3326.174,00000000
696450,3351.084,00000000
696460,3350.270,00000000
696470,3325.942,00000000
696480,3281.862,00000000
696490,3630.528,00000000
696500,3402.526,00000000
696510,3336.593,00000000
696520,3332.315,00000000
696530,3288.255,00000000
696540,3287.853,00000000
696550,3407.184,00000000
696560,3423.422,00000000
696570,3437.000,00000000
696580,3485.747,00000000
696590,3538.405,00000000
696600,3737.055,00000000
696610,3537.010,00000000
696620,3493.666,00000000
696630,3473.795,00000000
696640,3399.032,00000000
696650,3421.726,00000000
696660,3491.239,00000000
696670,3493.169,00000000
696680,3483.778,00000000
696690,3400.698,00000000
696700,4335.845,00000000
696710,4004.630,00000000
696720,3924.921,00000000
696730,3766.870,00000000
696740,3760.667,00000000
696750,3850.018,00000000
696760,3836.965,00000000
696770,3821.240,00000000
696780,3825.551,00000000
696790,3850.436,00000000
696800,3802.277,00000000
696810,4150.808,00000000
696820,3951.206,00000000
696830,3834.902,00000000
696840,3785.224,00000000
696850,3772.554,00000000
696860,3705.008,00000000
696870,3652.631,00000000
696880,3675.886,00000000
696890,3592.169,00000000
696900,3606.938,00000000
696910,4083.571,00000000
696920,3883.294,00000000
696930,3717.332,00000000
696940,3716.828,00000000
696950,3673.603,00000000
696960,3575.446,00000000
696970,3592.212,00000000
696980,3627.658,00000000
696990,3573.424,00000000
697000,3566.265,00000000
697010,3498.410,00000000
697020,3959.144,00000000
697030,3659.491,00000000
697040,3531.013,00000000
697050,3471.894,00000000
697060,3388.519,00000000
697070,3404.721,00000000
697080,3387.313,00000000
697090,3384.327,00000000
697100,3394.386,00000000
697110,3347.020,00000000
697120,3884.446,00000000
697130,3550.643,00000000
697140,3372.944,00000000
697150,3329.228,00000000
697160,3236.317,00000000
697170,3214.739,00000000
697180,3172.520,00000000
697190,3144.179,00000000
697200,3133.996,00000000
697210,3141.950,00000000
697220,3749.002,00000000
697230,3365.470,00000000
697240,3173.747,00000000
697250,3107.328,00000000
697260,3108.507,00000000
697270,3143.872,00000000
697280,3064.103,00000000
697290,3037.109,00000000
697300,3024.201,00000000
697310,2869.519,00000000
697320,2860.115,00000000
697330,3147.096,00000000
697340,2881.034,00000000
697350,2824.115,00000000
697360,2727.192,00000000
697370,2751.086,00000000
697380,2757.403,00000000
697390,2716.839,00000000
697400,2646.839,00000000
697410,2659.033,00000000
697420,2644.396,00000000
697430,3354.971,00000000
697440,2842.953,00000000
697450,2657.523,00000000
697460,2426.213,00000000
697470,2410.470,00000000
697480,2378.888,00000000
697490,2363.152,00000000
697500,2452.640,00000000
697510,2371.910,00000000
697520,2416.465,00000000
697530,2486.724,00000000
697540,2769.767,00000000
697550,2582.753,00000000
697560,2488.279,00000000
697570,2533.487,00000000
697580,2512.271,00000000
697590,2544.847,00000000
697600,2533.293,00000000
697610,2409.594,00000000
697620,2383.483,00000000
697630,2316.066,00000000
697640,2804.484,00000000
697650,2520.560,00000000
697660,2455.615,00000000
697670,2386.824,00000000
697680,2374.376,00000000
697690,2411.958,00000000
697700,2452.391,00000000
697710,2482.887,00000000
697720,2480.283,00000000
697730,2502.321,00000000
697740,2563.614,00000000
697750,2683.542,00000000
697760,2385.879,00000000
697770,2289.438,00000000
697780,2323.166,00000000
697790,2270.268,00000000
697800,2199.349,00000000
697810,2227.942,00000000
697820,2319.445,00000000
697830,2294.119,00000000
697840,2304.299,00000000
697850,2984.204,00000000
697860,2627.670,00000000
697870,2445.359,00000000
697880,2446.245,00000000
697890,2402.480,00000000
697900,2389.929,00000000
697910,2171.287,00000000
697920,2119.661,00000000
697930,2038.906,00000000
697940,2083.736,00000000
697950,2090.188,00000000
697960,2772.811,00000000
697970,2316.767,00000000
697980,2257.000,00000000
697990,2167.720,00000000
698000,2133.875,00000000
698010,2039.552,00000000
698020,2139.344,00000000
698030,2070.008,00000000
698040,2075.247,00000000
698050,1990.174,00000000
698060,1993.766,00000000
698070,2080.395,00000000
698080,1872.893,00000000
698090,1773.165,00000000
698100,1724.538,00000000
698110,1693.694,00000000
698120,1642.828,00000000
698130,1612.007,00000000
698140,1537.115,00000000
698150,1591.633,00000000
698160,1630.512,00000000
698170,1668.711,00000000
698180,1890.392,00000000
698190,1664.301,00000000
698200,1655.362,00000000
698210,1649.002,00000000
698220,1544.068,00000000
698230,1481.910,00000000
698240,1462.869,00000000
698250,1475.202,00000000
698260,1437.438,00000000
698270,1459.750,00000000
698280,1838.382,00000000
698290,1578.834,00000000
698300,1482.977,00000000
698310,1429.925,00000000
698320,1443.471,00000000
698330,1447.685,00000000
698340,1472.470,00000000
698350,1426.754,00000000
698360,1417.506,00000000
698370,1519.124,00000000
698380,2170.399,00000000
698390,1824.895,00000000
698400,1729.598,00000000
698410,1679.843,00000000
698420,1654.168,00000000
698430,1685.984,00000000
698440,1639.054,00000000
698450,1604.980,00000000
698460,1623.769,00000000
698470,1634.810,00000000
698480,1658.449,00000000
698490,2207.471,00000000
698500,1899.236,00000000
698510,1769.839,00000000
698520,1880.458,00000000
698530,1963.837,00000000
698540,1974.974,00000000
698550,1997.107,00000000
698560,1979.098,00000000
698570,2030.837,00000000
698580,2032.688,00000000
698590,2387.448,00000000
698600,2182.857,00000000
698610,2029.116,00000000
698620,2057.604,00000000
698630,2037.044,00000000
698640,2041.156,00000000
698650,2080.842,00000000
698660,2087.563,00000000
698670,2298.807,00000000
698680,2282.965,00000000
698690,2304.209,00000000
698700,2673.104,00000000
698710,2437.570,00000000
698720,2327.080,00000000
698730,2232.184,00000000
698740,2183.618,00000000
698750,2193.211,00000000
698760,2154.123,00000000
698770,2149.491,00000000
698780,2148.796,00000000
698790,2149.602,00000000
698800,2401.502,00000000
698810,2314.702,00000000
698820,2127.415,00000000
698830,2104.657,00000000
698840,2146.826,00000000
698850,2142.280,00000000
698860,2138.671,00000000
698870,2119.486,00000000
698880,2119.793,00000000
698890,2121.848,00000000
698900,2114.079,00000000
698910,2595.173,00000000
698920,2327.728,00000000
698930,2236.211,00000000
698940,2238.794,00000000
698950,2268.778,00000000
698960,2194.632,00000000
698970,2223.930,00000000
698980,2364.552,00000000
698990,2444.551,00000000
699000,2535.580,00000000
699010,2622.548,00000000
699020,2863.415,00000000
699030,2723.557,00000000
699040,2659.698,00000000
699050,2631.008,00000000
699060,2635.148,00000000
699070,2701.876,00000000
699080,2689.226,00000000
699090,2686.542,00000000
699100,2704.950,00000000
699110,2686.469,00000000
699120,3136.215,00000000
699130,3148.425,00000000
699140,3130.053,00000000
699150,3118.345,00000000
699160,3149.681,00000000
699170,3114.543,00000000
699180,3075.586,00000000
699190,3054.733,00000000
699200,3006.024,00000000
699210,3034.977,00000000
699220,3037.930,00000000
699230,3535.781,00000000
699240,3167.574,00000000
699250,3074.227,00000000
699260,2992.237,00000000
699270,2977.850,00000000
699280,2977.711,00000000
699290,3089.553,00000000
699300,3116.022,00000000
699310,3051.902,00000000
699320,3116.103,00000000
699330,3618.250,00000000
699340,3424.428,00000000
699350,3188.632,00000000
699360,3095.519,00000000
699370,3038.344,00000000
699380,3032.878,00000000
699390,3073.073,00000000
699400,3024.055,00000000
699410,2936.962,00000000
699420,2971.832,00000000
699430,3166.929,00000000
699440,3398.068,00000000
699450,3261.735,00000000
699460,3235.458,00000000
699470,3269.902,00000000
699480,3443.045,00000000
699490,3204.146,00000000
699500,3164.686,00000000
699510,3193.876,00000000
699520,3198.311,00000000
699530,3105.444,00000000
699540,3562.303,00000000
699550,3287.573,00000000
699560,3155.863,00000000
699570,3175.798,00000000
699580,3156.939,00000000
699590,3393.858,00000000
699600,3472.864,00000000
699610,3576.791,00000000
699620,3644.086,00000000
699630,3623.257,00000000
699640,4018.407,00000000
699650,3832.798,00000000
699660,3662.111,00000000
699670,3610.943,00000000
699680,3660.688,00000000
699690,3678.849,00000000
699700,3674.148,00000000
699710,3618.520,00000000
699720,3572.711,00000000
699730,3585.055,00000000
699740,4019.814,00000000
699750,3939.675,00000000
699760,3816.818,00000000
699770,3770.570,00000000
699780,3849.671,00000000
699790,3801.908,00000000
699800,3848.202,00000000
699810,3772.920,00000000
699820,3824.285,00000000
699830,3755.747,00000000
699840,3793.413,00000000
699850,4306.700,00000000
699860,3984.813,00000000
699870,3866.244,00000000
699880,3765.316,00000000
699890,3729.160,00000000
699900,3682.865,00000000
699910,3647.319,00000000
699920,3632.477,00000000
699930,3587.316,00000000
699940,3631.092,00000000
699950,4037.975,00000000
699960,3821.013,00000000
699970,3627.893,00000000
699980,3568.412,00000000
699990,3612.373,00000000
700000,3554.677,00000000
700010,3499.651,00000000
700020,3520.406,00000000
700030,3495.794,00000000
700040,3514.055,00000000
700050,3370.142,00000000
700060,3856.218,00000000
700070,3529.461,00000000
700080,3379.902,00000000
700090,3252.173,00000000
700100,3264.685,00000000
700110,3234.601,00000000
700120,3275.210,00000000
700130,3251.343,00000000
700140,3177.646,00000000
700150,3199.251,00000000
700160,3292.315,00000000
700170,3598.998,00000000
700180,3333.372,00000000
700190,3231.727,00000000
700200,2998.426,00000000
700210,3005.560,00000000
700220,2972.409,00000000
700230,2906.569,00000000
700240,2849.635,00000000
700250,2847.427,00000000
700260,2864.201,00000000
700270,3089.785,00000000
700280,2921.402,00000000
700290,2895.732,00000000
700300,2890.275,00000000
700310,2838.843,00000000
700320,2897.874,00000000
700330,2959.409,00000000
700340,2980.964,00000000
700350,2812.092,00000000
700360,2736.639,00000000
700370,2926.119,00000000
700380,3061.670,00000000
700390,2908.409,00000000
700400,2822.154,00000000
700410,2826.679,00000000
700420,2833.415,00000000
700430,2789.268,00000000
700440,2782.999,00000000
700450,2837.056,00000000
700460,2858.550,00000000
700470,2904.439,00000000
700480,3248.745,00000000
700490,3207.419,00000000
700500,2819.198,00000000
700510,2751.280,00000000
700520,2766.399,00000000
700530,2747.533,00000000
700540,2769.158,00000000
700550,2752.268,00000000
700560,2763.996,00000000
700570,2812.558,00000000
700580,2866.676,00000000
700590,3191.395,00000000
700600,3105.624,00000000
700610,3034.304,00000000
700620,2980.238,00000000
700630,2876.732,00000000
700640,2848.841,00000000
700650,2740.442,00000000
700660,2656.240,00000000
700670,2680.339,00000000
700680,2619.399,00000000
700690,2780.357,00000000
700700,2951.791,00000000
700710,2740.308,00000000
700720,2624.225,00000000
700730,2537.038,00000000
700740,2557.160,00000000
700750,2578.076,00000000
700760,2573.108,00000000
700770,2549.685,00000000
700780,2528.645,00000000
700790,2520.964,00000000
700800,2659.719,00000000
700810,2422.430,00000000
700820,2278.116,00000000
700830,2249.692,00000000
700840,2182.027,00000000
700850,2130.260,00000000
700860,2171.444,00000000
700870,2135.472,00000000
700880,2117.184,00000000
700890,2105.518,00000000
700900,2479.695,00000000
700910,2152.674,00000000
700920,2044.453,00000000
700930,2051.879,00000000
700940,2015.770,00000000
700950,1955.740,00000000
700960,1788.728,00000000
700970,1746.241,00000000
700980,1808.050,00000000
700990,1756.380,00000000
701000,2283.947,00000000
701010,1974.729,00000000
701020,1857.045,00000000
701030,1844.277,00000000
701040,1791.604,00000000
701050,1824.825,00000000
701060,1802.134,00000000
701070,1797.061,00000000
701080,1755.480,00000000
701090,1788.179,00000000
701100,2394.072,00000000
701110,1899.120,00000000
701120,1720.059,00000000
701130,1639.265,00000000
701140,1589.295,00000000
701150,1650.877,00000000
701160,1648.787,00000000
701170,1682.822,00000000
701180,1648.260,00000000
701190,1675.454,00000000
701200,1682.995,00000000
701210,2113.633,00000000
701220,1843.620,00000000
701230,1753.319,00000000
701240,1706.738,00000000
701250,1678.703,00000000
701260,1518.144,00000000
701270,1450.965,00000000
701280,1444.995,00000000
701290,1435.139,00000000
701300,1426.096,00000000
701310,1863.365,00000000
701320,1551.946,00000000
701330,1458.504,00000000
701340,1437.469,00000000
701350,1435.645,00000000
701360,1409.403,00000000
701370,1408.233,00000000
701380,1421.248,00000000
701390,1422.863,00000000
701400,1402.164,00000000
701410,1582.786,00000000
701420,1965.487,00000000
701430,1813.145,00000000
701440,1749.840,00000000
701450,1775.768,00000000
701460,1720.550,00000000
701470,1772.841,00000000
701480,1739.611,00000000
701490,1707.694,00000000
701500,1766.698,00000000
701510,1786.810,00000000
701520,2298.928,00000000
701530,1963.357,00000000
701540,1859.589,00000000
701550,1874.172,00000000
701560,1921.913,00000000
701570,1966.044,00000000
701580,1964.836,00000000
701590,1997.245,00000000
701600,1949.779,00000000
701610,1917.338,00000000
701620,2233.419,00000000
701630,2090.896,00000000
701640,1893.296,00000000
701650,1854.788,00000000
701660,1816.593,00000000
701670,1774.286,00000000
701680,1769.151,00000000
701690,1735.585,00000000
701700,1760.375,00000000
701710,1741.566,00000000
701720,1855.918,00000000
701730,2269.463,00000000
701740,2080.543,00000000
701750,2027.519,00000000
701760,1950.255,00000000
701770,1995.174,00000000
701780,2004.197,00000000
701790,1968.160,00000000
701800,2073.264,00000000
701810,2071.298,00000000
701820,2038.411,00000000
701830,2549.513,00000000
701840,2253.974,00000000
701850,2152.563,00000000
701860,2132.214,00000000
701870,2240.306,00000000
701880,2321.264,00000000
701890,2375.037,00000000
701900,2427.642,00000000
701910,2372.855,00000000
701920,2439.182,00000000
701930,2480.692,00000000
701940,2751.214,00000000
701950,2569.413,00000000
701960,2493.377,00000000
701970,2545.516,00000000
701980,2473.430,00000000
701990,2499.946,00000000
702000,2480.677,00000000
702010,2509.269,00000000
702020,2755.101,00000000
702030,2859.180,00000000
702040,3419.829,00000000
702050,3097.440,00000000
702060,2923.649,00000000
702070,2830.459,00000000
702080,2787.575,00000000
702090,2856.434,00000000
702100,2877.580,00000000
702110,2768.928,00000000
702120,2719.289,00000000
702130,2708.475,00000000
702140,3247.017,00000000
702150,2878.523,00000000
702160,2743.320,00000000
702170,2683.052,00000000
702180,2754.158,00000000
702190,2793.614,00000000
702200,2847.373,00000000
702210,2799.692,00000000
702220,2772.110,00000000
702230,2766.566,00000000
702240,3433.673,00000000
702250,2998.546,00000000
702260,2850.964,00000000
702270,2808.384,00000000
702280,2716.249,00000000
702290,2658.391,00000000
702300,2659.701,00000000
702310,2647.009,00000000
702320,2667.846,00000000
702330,2811.357,00000000
702340,2800.822,00000000
702350,3368.955,00000000
702360,3052.480,00000000
702370,2928.361,00000000
702380,2882.618,00000000
702390,2893.765,00000000
702400,2919.571,00000000
702410,2945.440,00000000
702420,2987.953,00000000
702430,3002.430,00000000
702440,3021.944,00000000
702450,3480.898,00000000
702460,3210.820,00000000
702470,3198.282,00000000
702480,3374.546,00000000
702490,3472.716,00000000
702500,3462.275,00000000
702510,3516.312,00000000
702520,3483.246,00000000
702530,3471.915,00000000
702540,3459.221,00000000
702550,3440.086,00000000
702560,4004.508,00000000
702570,3646.088,00000000
702580,3501.586,00000000
702590,3492.167,00000000
702600,3482.804,00000000
702610,3440.759,00000000
702620,3420.144,00000000
702630,3433.692,00000000
702640,3536.051,00000000
702650,3608.792,00000000
702660,4043.590,00000000
702670,3721.438,00000000
702680,3667.576,00000000
702690,3610.786,00000000
702700,3591.493,00000000
702710,3604.210,00000000
702720,3616.178,00000000
702730,3582.822,00000000
702740,3533.822,00000000
702750,3576.275,00000000
702760,4161.695,00000000
702770,3879.270,00000000
702780,3683.672,00000000
702790,3784.407,00000000
702800,3838.000,00000000
702810,3771.872,00000000
702820,3806.262,00000000
702830,3839.198,00000000
702840,3817.976,00000000
702850,3803.306,00000000
702860,3991.122,00000000
702870,4083.745,00000000
702880,3864.891,00000000
702890,3816.073,00000000
702900,3794.779,00000000
702910,3779.198,00000000
702920,3811.126,00000000
702930,3782.977,00000000
702940,3574.000,00000000
702950,3548.493,00000000
702960,3538.528,00000000
702970,3702.671,00000000
702980,3850.884,00000000
702990,3638.116,00000000
703000,3555.072,00000000
703010,3494.893,00000000
703020,3451.947,00000000
703030,3493.421,00000000
703040,3434.635,00000000
703050,3430.878,00000000
703060,3424.194,00000000
703070,3622.124,00000000
703080,3684.879,00000000
703090,3351.354,00000000
703100,3277.529,00000000
703110,3236.542,00000000
703120,3236.495,00000000
703130,3230.332,00000000
703140,3285.725,00000000
703150,3311.527,00000000
703160,3306.367,00000000
703170,3375.914,00000000
