Timestamp(ms),Current(uA),D0-D7
22130,1394.921,00000000
22140,1452.678,00000000
22150,1436.566,00000000
22160,1396.605,00000000
22170,1396.884,00000000
22180,1900.675,00000000
22190,1595.539,00000000
22200,1489.952,00000000
22210,1433.337,00000000
22220,1393.291,00000000
22230,1392.011,00000000
22240,1380.597,00000000
22250,1350.238,00000000
22260,1405.832,00000000
22270,1367.503,00000000
22280,1970.951,00000000
22290,1602.079,00000000
22300,1452.506,00000000
22310,1396.299,00000000
22320,1472.232,00000000
22330,1432.258,00000000
22340,1416.679,00000000
22350,1372.029,00000000
22360,1421.049,00000000
22370,1419.824,00000000
22380,2056.145,00000000
22390,1657.738,00000000
22400,1491.313,00000000
22410,1437.854,00000000
22420,1374.553,00000000
22430,1376.772,00000000
22440,1383.621,00000000
22450,1370.377,00000000
22460,1368.768,00000000
22470,1424.563,00000000
22480,1794.100,00000000
22490,1516.652,00000000
22500,1461.064,00000000
22510,1396.651,00000000
22520,1383.532,00000000
22530,1399.593,00000000
22540,1414.514,00000000
22550,1374.111,00000000
22560,1422.944,00000000
22570,1395.900,00000000
22580,1400.226,00000000
22590,1958.408,00000000
22600,1589.413,00000000
22610,1461.327,00000000
22620,1414.955,00000000
22630,1440.289,00000000
22640,1404.755,00000000
22650,1370.727,00000000
22660,1395.129,00000000
22670,1379.893,00000000
22680,1340.634,00000000
22690,1614.673,00000000
22700,1873.942,00000000
22710,1575.516,00000000
22720,1457.210,00000000
22730,1372.102,00000000
22740,1408.251,00000000
22750,1369.732,00000000
22760,1415.205,00000000
22770,1430.606,00000000
22780,1379.804,00000000
22790,1418.988,00000000
22800,1730.493,00000000
22810,1516.012,00000000
22820,1428.949,00000000
22830,1421.127,00000000
22840,1403.579,00000000
22850,1342.260,00000000
22860,1405.650,00000000
22870,1394.348,00000000
22880,1387.983,00000000
22890,1446.436,00000000
22900,1771.055,00000000
22910,1535.024,00000000
22920,1406.299,00000000
22930,1389.938,00000000
22940,1396.517,00000000
22950,1375.982,00000000
22960,1392.888,00000000
22970,1401.224,00000000
22980,1389.553,00000000
22990,1410.920,00000000
23000,1811.660,00000000
23010,1583.772,00000000
23020,1445.914,00000000
23030,1447.505,00000000
23040,1495.857,00000000
23050,1435.742,00000000
23060,1428.077,00000000
23070,1425.131,00000000
23080,1370.345,00000000
23090,1361.351,00000000
23100,1868.860,00000000
23110,1627.125,00000000
23120,1505.699,00000000
23130,1405.905,00000000
23140,1393.255,00000000
23150,1364.419,00000000
23160,1393.009,00000000
23170,1387.413,00000000
23180,1390.898,00000000
23190,1428.070,00000000
23200,1922.141,00000000
23210,1645.183,00000000
23220,1537.154,00000000
23230,1416.671,00000000
23240,1427.140,00000000
23250,1416.936,00000000
23260,1379.863,00000000
23270,1360.092,00000000
23280,1390.275,00000000
23290,1376.531,00000000
23300,1703.509,00000000
23310,1630.806,00000000
23320,1508.736,00000000
23330,1396.246,00000000
23340,1451.708,00000000
23350,1410.717,00000000
23360,1441.493,00000000
23370,1374.911,00000000
23380,1398.303,00000000
23390,1414.386,00000000
23400,1378.315,00000000
23410,1917.050,00000000
23420,1588.769,00000000
23430,1476.478,00000000
23440,1394.099,00000000
23450,1377.462,00000000
23460,1373.839,00000000
23470,1399.093,00000000
23480,1438.731,00000000
23490,1428.734,00000000
23500,1436.182,00000000
23510,2050.613,00000000
23520,1680.209,00000000
23530,1442.681,00000000
23540,1458.156,00000000
23550,1397.578,00000000
23560,1471.581,00000000
23570,1462.802,00000000
23580,1406.717,00000000
23590,1386.541,00000000
23600,1407.879,00000000
23610,1411.910,00000000
23620,1921.844,00000000
23630,1597.880,00000000
23640,1471.511,00000000
23650,1393.574,00000000
23660,1410.789,00000000
23670,1437.077,00000000
23680,1388.371,00000000
23690,1437.525,00000000
23700,1395.147,00000000
23710,1382.822,00000000
23720,1851.275,00000000
23730,1632.426,00000000
23740,1508.455,00000000
23750,1434.759,00000000
23760,1462.666,00000000
23770,1482.221,00000000
23780,1463.036,00000000
23790,1432.693,00000000
23800,1418.037,00000000
23810,1423.956,00000000
23820,1379.425,00000000
23830,1883.983,00000000
23840,1599.700,00000000
23850,1442.628,00000000
23860,1479.896,00000000
23870,1417.105,00000000
23880,1435.333,00000000
23890,1416.495,00000000
23900,1359.109,00000000
23910,1388.143,00000000
23920,1385.679,00000000
23930,2061.980,00000000
23940,1618.146,00000000
23950,1525.011,00000000
23960,1448.612,00000000
23970,1406.050,00000000
23980,1391.427,00000000
23990,1406.729,00000000
24000,1380.889,00000000
24010,1397.549,00000000
24020,1416.096,00000000
24030,1864.840,00000000
24040,1606.076,00000000
24050,1452.638,00000000
24060,1438.171,00000000
24070,1409.278,00000000
24080,1410.249,00000000
24090,1378.573,00000000
24100,1380.619,00000000
24110,1427.804,00000000
24120,1417.755,00000000
24130,1344.403,00000000
24140,1817.073,00000000
24150,1538.238,00000000
24160,1452.612,00000000
24170,1416.690,00000000
24180,1425.630,00000000
24190,1419.548,00000000
24200,1471.254,00000000
24210,1436.632,00000000
24220,1438.922,00000000
24230,1420.975,00000000
24240,1979.024,00000000
24250,1580.246,00000000
24260,1505.580,00000000
24270,1450.105,00000000
24280,1403.942,00000000
24290,1430.968,00000000
24300,1435.884,00000000
24310,1442.983,00000000
24320,1423.891,00000000
24330,1428.633,00000000
24340,1383.857,00000000
24350,1801.427,00000000
24360,1509.406,00000000
24370,1371.352,00000000
24380,1353.467,00000000
24390,1388.095,00000000
24400,1374.739,00000000
24410,1390.905,00000000
24420,1389.462,00000000
24430,1433.197,00000000
24440,1436.457,00000000
24450,1434.429,00000000
24460,1704.568,00000000
24470,1539.337,00000000
24480,1386.593,00000000
24490,1399.143,00000000
24500,1416.939,00000000
24510,1371.849,00000000
24520,1391.918,00000000
24530,1371.228,00000000
24540,1386.724,00000000
24550,1420.347,00000000
24560,1917.662,00000000
24570,1600.599,00000000
24580,1461.677,00000000
24590,1419.470,00000000
24600,1400.217,00000000
24610,1435.343,00000000
24620,1417.904,00000000
24630,1382.062,00000000
24640,1422.009,00000000
24650,1439.075,00000000
24660,1434.072,00000000
24670,1914.697,00000000
24680,1580.274,00000000
24690,1467.724,00000000
24700,1425.972,00000000
24710,1466.234,00000000
24720,1436.065,00000000
24730,1393.886,00000000
24740,1420.510,00000000
24750,1385.843,00000000
24760,1413.821,00000000
24770,1418.449,00000000
24780,1779.663,00000000
24790,1558.351,00000000
24800,1410.339,00000000
24810,1428.329,00000000
24820,1421.570,00000000
24830,1414.716,00000000
24840,1430.101,00000000
24850,1407.181,00000000
24860,1384.334,00000000
24870,1365.824,00000000
24880,1920.469,00000000
24890,1727.112,00000000
24900,1523.053,00000000
24910,1424.545,00000000
24920,1412.699,00000000
24930,1424.853,00000000
24940,1447.663,00000000
24950,1404.977,00000000
24960,1424.724,00000000
24970,1428.905,00000000
24980,1456.632,00000000
24990,1647.442,00000000
25000,1488.050,00000000
25010,1406.883,00000000
25020,1375.013,00000000
25030,1392.611,00000000
25040,1421.704,00000000
25050,1407.043,00000000
25060,1438.623,00000000
25070,1424.640,00000000
25080,1426.149,00000000
25090,1522.084,00000000
25100,1673.741,00000000
25110,1498.302,00000000
25120,1464.256,00000000
25130,1414.637,00000000
25140,1416.667,00000000
25150,1390.411,00000000
25160,1449.063,00000000
25170,1478.988,00000000
25180,1485.180,00000000
25190,1539.160,00000000
25200,2003.273,00000000
25210,1618.345,00000000
25220,1517.241,00000000
25230,1381.420,00000000
25240,1409.113,00000000
25250,1400.105,00000000
25260,1439.966,00000000
25270,1399.558,00000000
25280,1384.815,00000000
25290,1402.000,00000000
25300,1375.436,00000000
25310,1709.054,00000000
25320,1465.514,00000000
25330,1395.298,00000000
25340,1412.984,00000000
25350,1441.980,00000000
25360,1421.891,00000000
25370,1438.175,00000000
25380,1391.168,00000000
25390,1449.186,00000000
25400,1380.395,00000000
25410,1740.123,00000000
25420,1728.034,00000000
25430,1526.842,00000000
25440,1458.789,00000000
25450,1401.367,00000000
25460,1407.250,00000000
25470,1415.813,00000000
25480,1441.276,00000000
25490,1451.160,00000000
25500,1421.964,00000000
25510,1355.421,00000000
25520,1841.247,00000000
25530,1556.325,00000000
25540,1480.297,00000000
25550,1390.799,00000000
25560,1418.442,00000000
25570,1389.988,00000000
25580,1412.756,00000000
25590,1410.036,00000000
25600,1411.088,00000000
25610,1390.574,00000000
25620,1430.805,00000000
25630,1833.386,00000000
25640,1560.646,00000000
25650,1417.929,00000000
25660,1427.002,00000000
25670,1443.950,00000000
25680,1371.935,00000000
25690,1396.316,00000000
25700,1382.120,00000000
25710,1428.442,00000000
25720,1426.582,00000000
25730,1960.876,00000000
25740,1622.655,00000000
25750,1494.354,00000000
25760,1472.244,00000000
25770,1452.730,00000000
25780,1410.724,00000000
25790,1391.306,00000000
25800,1407.843,00000000
25810,1395.167,00000000
25820,1397.747,00000000
25830,1472.966,00000000
25840,1970.515,00000000
25850,1586.110,00000000
25860,1468.755,00000000
25870,1467.145,00000000
25880,1403.937,00000000
25890,1417.417,00000000
25900,1403.942,00000000
25910,1437.418,00000000
25920,1395.096,00000000
25930,1407.283,00000000
25940,2004.277,00000000
25950,1635.196,00000000
25960,1465.371,00000000
25970,1429.239,00000000
25980,1412.773,00000000
25990,1431.076,00000000
26000,1384.776,00000000
26010,1425.196,00000000
26020,1373.764,00000000
26030,1413.703,00000000
26040,1462.587,00000000
26050,1685.689,00000000
26060,1516.465,00000000
26070,1467.024,00000000
26080,1416.344,00000000
26090,1424.677,00000000
26100,1398.391,00000000
26110,1409.486,00000000
26120,1379.239,00000000
26130,1428.536,00000000
26140,1444.446,00000000
26150,1745.952,00000000
26160,1563.794,00000000
26170,1492.810,00000000
26180,1425.860,00000000
26190,1407.063,00000000
26200,1409.189,00000000
26210,1408.898,00000000
26220,1457.012,00000000
26230,1378.098,00000000
26240,1395.465,00000000
26250,1400.648,00000000
26260,1624.111,00000000
26270,1467.828,00000000
26280,1437.748,00000000
26290,1408.022,00000000
26300,1397.014,00000000
26310,1400.795,00000000
26320,1420.301,00000000
26330,1377.445,00000000
26340,1446.277,00000000
26350,1372.395,00000000
26360,2022.193,00000000
26370,1612.183,00000000
26380,1475.318,00000000
26390,1433.490,00000000
26400,1407.078,00000000
26410,1455.097,00000000
26420,1429.751,00000000
26430,1397.312,00000000
26440,1424.109,00000000
26450,1369.754,00000000
26460,1678.799,00000000
26470,1657.614,00000000
26480,1500.196,00000000
26490,1467.564,00000000
26500,1431.507,00000000
26510,1389.814,00000000
26520,1358.729,00000000
26530,1393.064,00000000
26540,1459.158,00000000
26550,1383.809,00000000
26560,1420.217,00000000
26570,1987.012,00000000
26580,1668.518,00000000
26590,1513.115,00000000
26600,1440.349,00000000
26610,1446.611,00000000
26620,1422.261,00000000
26630,1409.510,00000000
26640,1416.669,00000000
26650,1414.284,00000000
26660,1402.413,00000000
26670,1367.746,00000000
26680,1850.289,00000000
26690,1593.350,00000000
26700,1427.203,00000000
26710,1475.655,00000000
26720,1431.175,00000000
26730,1406.160,00000000
26740,1426.670,00000000
26750,1383.625,00000000
26760,1407.572,00000000
26770,1411.477,00000000
26780,1907.956,00000000
26790,1688.819,00000000
26800,1497.537,00000000
26810,1445.117,00000000
26820,1464.794,00000000
26830,1394.657,00000000
26840,1410.418,00000000
26850,1379.053,00000000
26860,1446.146,00000000
26870,1394.918,00000000
26880,1404.243,00000000
26890,1956.414,00000000
26900,1615.425,00000000
26910,1534.183,00000000
26920,1437.932,00000000
26930,1366.848,00000000
26940,1403.570,00000000
26950,1412.934,00000000
26960,1443.928,00000000
