time_s,eeg_amplitude_uv,eeg_blink,cv_ear,cv_blink,bird_y,game_state,score
2.1456,0.0,0,0.32835,0,280.68,waiting,0
2.1617,0.0,0,0.32835,0,280.08,waiting,0
2.1778,0.0,0,0.32835,0,279.47,waiting,0
2.1939,0.0,0,0.32411,0,278.91,waiting,0
2.2101,0.0,0,0.32411,0,278.37,waiting,0
2.2265,0.0,0,0.32411,0,277.85,waiting,0
2.2429,0.0,0,0.32411,0,277.34,waiting,0
2.26,0.0,0,0.32411,0,276.83,waiting,0
2.2766,0.0,0,0.32804,0,276.35,waiting,0
2.2931,0.0,0,0.32804,0,275.89,waiting,0
2.3095,0.0,0,0.34106,0,275.49,waiting,0
2.3257,0.0,0,0.34106,0,275.11,waiting,0
2.3421,0.0,0,0.31008,0,274.76,waiting,0
2.3596,0.0,0,0.31008,0,274.42,waiting,0
2.3761,0.0,0,0.31014,0,274.12,waiting,0
2.3943,0.0,0,0.31014,0,273.85,waiting,0
2.4108,0.0,0,0.31313,0,273.6,waiting,0
2.4279,0.0,0,0.31313,0,273.41,waiting,0
2.4445,0.0,0,0.31313,0,273.25,waiting,0
2.4606,0.0,0,0.31533,0,273.14,waiting,0
2.4766,0.0,0,0.31533,0,273.06,waiting,0
2.4923,0.0,0,0.31561,0,273.01,waiting,0
2.5089,0.0,0,0.31561,0,273.0,waiting,0
2.5257,0.0,0,0.30047,0,273.03,waiting,0
2.5413,0.0,0,0.30047,0,273.08,waiting,0
2.5574,0.0,0,0.31126,0,273.18,waiting,0
2.5739,0.0,0,0.31126,0,273.3,waiting,0
2.5912,0.0,0,0.2977,0,273.47,waiting,0
2.6076,0.0,0,0.30542,0,273.68,waiting,0
2.6232,0.0,0,0.30542,0,273.91,waiting,0
2.64,0.0,0,0.28982,0,274.17,waiting,0
2.6565,0.0,0,0.28982,0,274.48,waiting,0
2.6722,0.0,0,0.30141,0,274.8,waiting,0
2.6891,0.0,0,0.30141,0,275.15,waiting,0
2.7057,0.0,0,0.30801,0,275.55,waiting,0
2.7218,0.0,0,0.30801,0,275.99,waiting,0
2.7374,0.0,0,0.308,0,276.42,waiting,0
2.753,0.0,0,0.308,0,276.85,waiting,0
2.7696,0.0,0,0.31312,0,277.33,waiting,0
2.7851,0.0,0,0.31312,0,277.84,waiting,0
2.8022,0.0,0,0.28161,0,278.36,waiting,0
2.8189,0.0,0,0.28161,0,278.94,waiting,0
2.8358,0.0,0,0.31363,0,279.53,waiting,0
2.8516,0.0,0,0.28512,0,280.15,waiting,0
2.8671,0.0,0,0.28512,0,280.7,waiting,0
2.8838,0.0,0,0.26908,0,281.31,waiting,0
2.8992,0.0,0,0.26908,0,281.96,waiting,0
2.9157,0.0,0,0.31825,0,282.54,waiting,0
2.9314,0.0,0,0.31825,0,283.17,waiting,0
2.9478,0.0,0,0.30516,0,283.81,waiting,0
2.964,0.0,0,0.30516,0,284.49,waiting,0
2.9804,0.0,0,0.31826,0,285.13,waiting,0
2.9965,0.0,0,0.31826,0,285.76,waiting,0
3.013,0.0,0,0.28211,0,286.4,waiting,0
3.0301,0.0,0,0.28211,0,287.07,waiting,0
3.0469,0.0,0,0.31257,0,287.74,waiting,0
3.0636,0.0,0,0.31257,0,288.4,waiting,0
3.0792,0.0,0,0.29933,0,289.01,waiting,0
3.0958,0.0,0,0.29933,0,289.6,waiting,0
3.1123,0.0,0,0.30063,0,290.22,waiting,0
3.1289,0.0,0,0.30063,0,290.79,waiting,0
3.1455,0.0,0,0.27972,0,291.38,waiting,0
3.1621,0.0,0,0.27972,0,291.91,waiting,0
3.1787,0.0,0,0.29652,0,292.46,waiting,0
3.1948,0.0,0,0.29652,0,292.95,waiting,0
3.2103,0.0,0,0.30409,0,293.44,waiting,0
3.2268,0.0,0,0.30409,0,293.86,waiting,0
3.2435,0.0,0,0.30504,0,294.3,waiting,0
3.26,0.0,0,0.30504,0,294.69,waiting,0
3.2762,0.0,0,0.2935,0,295.08,waiting,0
3.2928,0.0,0,0.2935,0,295.41,waiting,0
3.3098,0.0,0,0.31242,0,295.73,waiting,0
3.3258,0.0,0,0.31242,0,296.02,waiting,0
3.3415,0.0,0,0.28467,0,296.26,waiting,0
3.3574,0.0,0,0.28467,0,296.45,waiting,0
3.3735,0.0,0,0.28467,0,296.63,waiting,0
3.3898,0.0,0,0.28467,0,296.77,waiting,0
3.4058,0.0,0,0.31242,0,296.88,waiting,0
3.4224,0.0,0,0.31242,0,296.95,waiting,0
3.4385,0.0,0,0.31242,0,296.99,waiting,0
3.4546,0.0,0,0.3065,0,297.0,waiting,0
3.4703,0.0,0,0.3065,0,296.97,waiting,0
3.4872,0.0,0,0.3065,0,296.9,waiting,0
3.5037,0.0,0,0.29352,0,296.8,waiting,0
3.5194,0.0,0,0.29352,0,296.66,waiting,0
3.5358,0.0,0,0.29352,0,296.5,waiting,0
3.5522,0.0,0,0.28503,0,296.29,waiting,0
3.5689,0.0,0,0.28503,0,296.05,waiting,0
3.5851,0.0,0,0.28503,0,295.77,waiting,0
3.6011,0.0,0,0.30778,0,295.47,waiting,0
3.6177,0.0,0,0.30778,0,295.15,waiting,0
3.6338,0.0,0,0.30778,0,294.79,waiting,0
3.6498,0.0,0,0.28943,0,294.38,waiting,0
3.6663,0.0,0,0.28943,0,293.97,waiting,0
3.6825,0.0,0,0.28943,0,293.53,waiting,0
3.6986,0.0,0,0.30283,0,293.07,waiting,0
3.7151,0.0,0,0.30283,0,292.59,waiting,0
3.7312,0.0,0,0.30283,0,292.05,waiting,0
3.7477,0.0,0,0.29283,0,291.52,waiting,0
3.7633,0.0,0,0.29283,0,290.94,waiting,0
3.7803,0.0,0,0.29283,0,290.41,waiting,0
3.7974,0.0,0,0.29283,0,289.8,waiting,0
3.8135,0.0,0,0.30389,0,289.17,waiting,0
3.8296,0.0,0,0.30389,0,288.56,waiting,0
3.8462,0.0,0,0.30389,0,287.9,waiting,0
3.8638,0.0,0,0.29017,0,287.28,waiting,0
3.8807,0.0,0,0.29017,0,286.57,waiting,0
3.8968,0.0,0,0.29017,0,285.89,waiting,0
3.9129,0.0,0,0.29017,0,285.25,waiting,0
3.9303,0.0,0,0.32351,0,284.61,waiting,0
3.9468,0.0,0,0.32351,0,283.94,waiting,0
3.9634,0.0,0,0.32351,0,283.26,waiting,0
3.9795,0.0,0,0.31221,0,282.63,waiting,0
3.9951,0.0,0,0.31221,0,282.01,waiting,0
4.0112,0.0,0,0.31221,0,281.39,waiting,0
4.0274,0.0,0,0.31411,0,280.79,waiting,0
4.0439,0.0,0,0.31411,0,280.19,waiting,0
4.0605,0.0,0,0.31411,0,279.58,waiting,0
4.0765,0.0,0,0.28155,0,279.01,waiting,0
4.0928,0.0,0,0.28155,0,278.47,waiting,0
4.1097,0.0,0,0.28155,0,277.91,waiting,0
4.1258,0.0,0,0.28155,0,277.37,waiting,0
4.1429,0.0,0,0.31003,0,276.89,waiting,0
4.1595,0.0,0,0.31003,0,276.4,waiting,0
4.175,0.0,0,0.31003,0,275.97,waiting,0
4.1917,0.0,0,0.31003,0,275.56,waiting,0
4.2072,0.0,0,0.30682,0,275.18,waiting,0
4.2238,0.0,0,0.30682,0,274.82,waiting,0
4.2399,0.0,0,0.30682,0,274.48,waiting,0
4.2564,0.0,0,0.30682,0,274.19,waiting,0
4.2725,0.0,0,0.30822,0,273.93,waiting,0
4.2886,0.0,0,0.30822,0,273.69,waiting,0
4.3046,0.0,0,0.30822,0,273.5,waiting,0
4.3201,0.0,0,0.31568,0,273.33,waiting,0
4.3362,0.0,0,0.31568,0,273.2,waiting,0
4.3532,0.0,0,0.31568,0,273.1,waiting,0
4.3703,0.0,0,0.305,0,273.03,waiting,0
4.3863,0.0,0,0.305,0,273.0,waiting,0
4.4028,0.0,0,0.305,0,273.01,waiting,0
4.4189,0.0,0,0.305,0,273.05,waiting,0
4.4359,0.0,0,0.305,0,273.13,waiting,0
4.452,0.0,0,0.305,0,273.25,waiting,0
4.469,0.0,0,0.31359,0,273.4,waiting,0
4.4851,0.0,0,0.31359,0,273.59,waiting,0
4.5012,0.0,0,0.31359,0,273.8,waiting,0
4.5172,0.0,0,0.30282,0,274.05,waiting,0
4.5333,0.0,0,0.30282,0,274.33,waiting,0
4.5499,0.0,0,0.30282,0,274.63,waiting,0
4.5664,0.0,0,0.30282,0,274.99,waiting,0
4.5825,0.0,0,0.29009,0,275.36,waiting,0
4.598,0.0,0,0.29009,0,275.76,waiting,0
4.6145,0.0,0,0.29009,0,276.18,waiting,0
4.6307,0.0,0,0.3229,0,276.62,waiting,0
4.6477,0.0,0,0.3229,0,277.12,waiting,0
4.6634,0.0,0,0.3229,0,277.65,waiting,0
4.6799,0.0,0,0.3229,0,278.13,waiting,0
4.6964,0.0,0,0.2781,0,278.7,waiting,0
4.7125,0.0,0,0.2781,0,279.25,waiting,0
4.7285,0.0,0,0.2781,0,279.82,waiting,0
4.7447,0.0,0,0.27417,0,280.41,waiting,0
4.7607,0.0,0,0.27417,0,281.04,waiting,0
4.7773,0.0,0,0.27417,0,281.65,waiting,0
4.7933,0.0,0,0.30823,0,282.27,waiting,0
4.8091,0.0,0,0.30823,0,282.9,waiting,0
4.8255,0.0,0,0.30823,0,283.53,waiting,0
4.8416,0.0,0,0.30823,0,284.17,waiting,0
4.8582,0.0,0,0.30823,0,284.85,waiting,0
4.875,0.0,0,0.30823,0,285.49,waiting,0
4.892,0.0,0,0.30823,0,286.17,waiting,0
4.9087,0.0,0,0.2735,0,286.84,waiting,0
4.9253,0.0,0,0.2735,0,287.51,waiting,0
4.9418,0.0,0,0.2735,0,288.13,waiting,0
4.9585,0.0,0,0.30197,0,288.78,waiting,0
4.975,0.0,0,0.30197,0,289.38,waiting,0
4.9918,0.0,0,0.30197,0,290.01,waiting,0
5.0084,0.0,0,0.30876,0,290.62,waiting,0
5.0245,0.0,0,0.30876,0,291.18,waiting,0
5.0401,0.0,0,0.30876,0,291.72,waiting,0
5.0566,0.0,0,0.30876,0,292.24,waiting,0
5.0727,0.0,0,0.29755,0,292.74,waiting,0
5.0888,0.0,0,0.29755,0,293.21,waiting,0
5.1048,0.0,0,0.29755,0,293.7,waiting,0
5.1208,0.0,0,0.28205,0,294.12,waiting,0
5.1363,0.0,0,0.28205,0,294.53,waiting,0
5.1524,0.0,0,0.28205,0,294.88,waiting,0
5.1684,0.0,0,0.30707,0,295.23,waiting,0
5.185,0.0,0,0.30707,0,295.55,waiting,0
5.2021,0.0,0,0.30707,0,295.86,waiting,0
5.2184,0.0,0,0.30203,0,296.13,waiting,0
5.2345,0.0,0,0.30203,0,296.35,waiting,0
5.2509,0.0,0,0.30203,0,296.54,waiting,0
5.2681,0.0,0,0.30203,0,296.71,waiting,0
5.2847,0.0,0,0.32063,0,296.84,waiting,0
5.3008,0.0,0,0.32063,0,296.93,waiting,0
5.318,0.0,0,0.32063,0,296.98,waiting,0
5.3345,0.0,0,0.30722,0,297.0,waiting,0
5.3506,0.0,0,0.30722,0,296.98,waiting,0
5.3667,0.0,0,0.30722,0,296.93,waiting,0
5.3828,0.0,0,0.30654,0,296.83,waiting,0
5.4003,0.0,0,0.30654,0,296.71,waiting,0
5.4163,0.0,0,0.30372,0,296.54,waiting,0
5.433,0.0,0,0.30372,0,296.35,waiting,0
5.4496,0.0,0,0.28141,0,296.11,waiting,0
5.4651,0.0,0,0.28141,0,295.86,waiting,0
5.4817,0.0,0,0.30482,0,295.57,waiting,0
5.4977,0.0,0,0.30482,0,295.23,waiting,0
5.5137,0.0,0,0.30389,0,294.91,waiting,0
5.5296,0.0,0,0.30389,0,294.51,waiting,0
5.5452,0.0,0,0.29719,0,294.13,waiting,0
5.5618,0.0,0,0.29719,0,293.7,waiting,0
5.5774,0.0,0,0.29614,0,293.22,waiting,0
5.5934,0.0,0,0.29614,0,292.77,waiting,0
5.6095,0.0,0,0.29614,0,292.27,waiting,0
5.6256,0.0,0,0.29614,0,291.75,waiting,0
5.6418,0.0,0,0.31817,0,291.21,waiting,0
5.6578,0.0,0,0.31817,0,290.66,waiting,0
5.6734,0.0,0,0.23844,0,290.05,waiting,0
5.689,0.0,0,0.23844,0,289.5,waiting,0
5.706,0.0,0,0.20575,0,288.9,waiting,0
5.7231,0.0,0,0.20575,0,288.25,waiting,0
5.7392,0.0,0,0.1853,0,287.59,waiting,0
5.7557,0.0,0,0.1853,0,286.96,waiting,0
5.7718,0.0,0,0.28218,1,286.33,waiting,0
5.7888,0.0,0,0.28218,0,285.65,waiting,0
5.8048,0.0,0,0.28218,0,284.97,waiting,0
5.8219,0.0,0,0.28218,0,284.33,waiting,0
5.838,0.0,0,0.27164,0,283.65,waiting,0
5.8545,0.0,0,0.27164,0,283.02,waiting,0
5.8706,0.0,0,0.2583,0,282.39,waiting,0
5.8862,0.0,0,0.2583,0,281.73,waiting,0
5.9028,0.0,0,0.28335,0,281.16,waiting,0
5.9186,0.0,0,0.28335,0,280.52,waiting,0
5.9351,0.0,0,0.26699,0,279.97,waiting,0
5.9515,0.0,0,0.26699,0,279.36,waiting,0
5.9682,0.0,0,0.26656,0,278.81,waiting,0
5.9851,0.0,0,0.26656,0,278.23,waiting,0
6.0015,0.0,0,0.26191,0,277.68,waiting,0
6.0179,0.0,0,0.266,0,277.19,waiting,0
6.035,0.0,0,0.266,0,276.68,waiting,0
6.0512,0.0,0,0.31242,0,276.21,waiting,0
6.0677,0.0,0,0.31242,0,275.78,waiting,0
6.0834,0.0,0,0.28187,0,275.36,waiting,0
6.0996,0.0,0,0.28187,0,275.02,waiting,0
6.1154,0.0,0,0.28187,0,274.68,waiting,0
6.1332,0.0,0,0.29302,0,274.35,waiting,0
6.1489,0.0,0,0.29302,0,274.05,waiting,0
6.166,0.0,0,0.29302,0,273.81,waiting,0
6.1845,0.0,0,0.29302,0,273.58,waiting,0
6.2,0.0,0,0.2985,0,273.38,waiting,0
6.2166,0.0,0,0.28211,0,273.24,waiting,0
6.2322,0.0,0,0.28211,0,273.13,waiting,0
6.2487,0.0,0,0.28905,0,273.05,waiting,0
6.2642,0.0,0,0.28905,0,273.01,waiting,0
6.2813,0.0,0,0.28905,0,273.0,waiting,0
6.298,0.0,0,0.29144,0,273.03,waiting,0
6.3146,0.0,0,0.29036,0,273.1,waiting,0
6.3302,0.0,0,0.29036,0,273.2,waiting,0
6.3469,0.0,0,0.30447,0,273.33,waiting,0
6.3635,0.0,0,0.30447,0,273.51,waiting,0
6.3797,0.0,0,0.28198,0,273.71,waiting,0
6.3966,0.0,0,0.28198,0,273.95,waiting,0
6.412,0.0,0,0.28198,0,274.24,waiting,0
6.4288,0.0,0,0.28709,0,274.52,waiting,0
6.4459,0.0,0,0.28709,0,274.86,waiting,0
6.4628,0.0,0,0.28924,0,275.24,waiting,0
6.4804,0.0,0,0.28924,0,275.66,waiting,0
6.4965,0.0,0,0.28924,0,276.12,waiting,0
6.5124,0.0,0,0.28924,0,276.54,waiting,0
6.5296,0.0,0,0.29576,0,277.0,waiting,0
6.5452,0.0,0,0.30334,0,277.52,waiting,0
6.562,0.0,0,0.30334,0,278.03,waiting,0
6.5786,0.0,0,0.31053,0,278.6,waiting,0
6.5951,0.0,0,0.31053,0,279.15,waiting,0
6.6119,0.0,0,0.29577,0,279.75,waiting,0
6.6292,0.0,0,0.29577,0,280.37,waiting,0
6.6458,0.0,0,0.30788,0,281.01,waiting,0
6.6614,0.0,0,0.30788,0,281.65,waiting,0
6.6771,0.0,0,0.31281,0,282.23,waiting,0
6.6932,0.0,0,0.31281,0,282.86,waiting,0
6.7103,0.0,0,0.32337,0,283.49,waiting,0
6.727,0.0,0,0.32337,0,284.17,waiting,0
6.7431,0.0,0,0.29444,0,284.85,waiting,0
6.7598,0.0,0,0.29444,0,285.49,waiting,0
6.7766,0.0,0,0.29479,0,286.17,waiting,0
6.7929,0.0,0,0.29479,0,286.8,waiting,0
6.8095,0.0,0,0.29479,0,287.47,waiting,0
6.8255,0.0,0,0.29479,0,288.09,waiting,0
6.8417,0.0,0,0.2987,0,288.71,waiting,0
6.8572,0.0,0,0.2987,0,289.35,waiting,0
6.8738,0.0,0,0.2987,0,289.9,waiting,0
6.8928,0.0,0,0.2987,0,290.51,waiting,0
6.9098,0.0,0,0.3098,0,291.18,waiting,0
6.9264,0.0,0,0.3098,0,291.75,waiting,0
6.9429,0.0,0,0.26599,0,292.27,waiting,0
6.9595,0.0,0,0.26599,0,292.8,waiting,0
6.9755,0.0,0,0.24988,0,293.27,waiting,0
6.992,0.0,0,0.24988,0,293.73,waiting,0
7.0089,0.0,0,0.27387,0,294.18,waiting,0
7.0256,0.0,0,0.27387,0,294.6,waiting,0
7.0424,0.0,0,0.2784,0,294.99,waiting,0
7.059,0.0,0,0.27022,0,295.33,waiting,0
7.0759,0.0,0,0.27022,0,295.66,waiting,0
7.0924,0.0,0,0.27758,0,295.96,waiting,0
7.1083,0.0,0,0.27758,0,296.2,waiting,0
7.1248,0.0,0,0.29047,0,296.42,waiting,0
7.1418,0.0,0,0.29047,0,296.61,waiting,0
7.1584,0.0,0,0.26949,0,296.76,waiting,0
7.1749,0.0,0,0.26949,0,296.87,waiting,0
7.192,0.0,0,0.31218,0,296.95,waiting,0
7.209,0.0,0,0.31218,0,296.99,waiting,0
7.2256,0.0,0,0.28261,0,297.0,waiting,0
7.2411,0.0,0,0.28261,0,296.96,waiting,0
7.2579,0.0,0,0.29504,0,296.9,waiting,0
7.2745,0.0,0,0.29504,0,296.79,waiting,0
7.2905,0.0,0,0.28161,0,296.66,waiting,0
7.3071,0.0,0,0.28161,0,296.49,waiting,0
7.3232,0.0,0,0.27405,0,296.27,waiting,0
7.3396,0.0,0,0.27405,0,296.04,waiting,0
7.3562,0.0,0,0.30393,0,295.77,waiting,0
7.373,0.0,0,0.30393,0,295.45,waiting,0
7.3899,0.0,0,0.2539,0,295.1,waiting,0
7.4065,0.0,0,0.2539,0,294.72,waiting,0
7.4226,0.0,0,0.25746,0,294.33,waiting,0
7.4384,0.0,0,0.25746,0,293.92,waiting,0
7.4543,0.0,0,0.29352,0,293.47,waiting,0
7.4719,0.0,0,0.29352,0,293.01,waiting,0
7.4889,0.0,0,0.26229,0,292.46,waiting,0
7.506,0.0,0,0.26599,0,291.92,waiting,0
7.5228,0.0,0,0.26599,0,291.35,waiting,0
7.5384,0.0,0,0.26191,0,290.76,waiting,0
7.5658,0.0,0,0.26191,0,290.23,waiting,0
7.5824,0.0,0,0.26636,0,289.2,waiting,0
7.602,0.0,0,0.28614,0,288.59,waiting,0
7.6286,0.0,0,0.28614,0,287.82,waiting,0
7.6461,0.0,0,0.28198,0,286.76,waiting,0
7.6638,0.0,0,0.28198,0,286.09,waiting,0
7.6808,0.0,0,0.27079,0,285.37,waiting,0
7.6963,0.0,0,0.27079,0,284.69,waiting,0
7.7128,0.0,0,0.2992,0,284.09,waiting,0
7.7294,0.0,0,0.2992,0,283.41,waiting,0
7.7456,0.0,0,0.25036,0,282.78,waiting,0
7.7621,0.0,0,0.25036,0,282.16,waiting,0
7.7793,0.0,0,0.25866,0,281.5,waiting,0
7.7963,0.0,0,0.25866,0,280.86,waiting,0
7.8123,0.0,0,0.31058,0,280.23,waiting,0
7.8289,0.0,0,0.27109,0,279.65,waiting,0
7.8454,0.0,0,0.27109,0,279.05,waiting,0
7.862,0.0,0,0.28723,0,278.5,waiting,0
7.8787,0.0,0,0.28723,0,277.94,waiting,0
7.8958,0.0,0,0.28723,0,277.4,waiting,0
7.9119,0.0,0,0.28723,0,276.89,waiting,0
7.929,0.0,0,0.31746,0,276.43,waiting,0
7.9455,0.0,0,0.31746,0,275.97,waiting,0
7.9618,0.0,0,0.26653,0,275.56,waiting,0
7.9789,0.0,0,0.26653,0,275.15,waiting,0
7.9954,0.0,0,0.28965,0,274.78,waiting,0
8.0125,0.0,0,0.28965,0,274.46,waiting,0
8.0296,0.0,0,0.27544,0,274.13,waiting,0
8.0452,0.0,0,0.30916,0,273.88,waiting,0
8.0621,0.0,0,0.30916,0,273.65,waiting,0
8.0784,0.0,0,0.32642,0,273.45,waiting,0
8.0941,0.0,0,0.32642,0,273.29,waiting,0
8.1116,0.0,0,0.32642,0,273.17,waiting,0
8.1272,0.0,0,0.31325,0,273.07,waiting,0
8.1432,0.0,0,0.31325,0,273.02,waiting,0
8.16,0.0,0,0.28203,0,273.0,waiting,0
8.1766,0.0,0,0.29612,0,273.02,waiting,0
8.1921,0.0,0,0.29612,0,273.07,waiting,0
8.2093,0.0,0,0.25042,0,273.15,waiting,0
8.2253,0.0,0,0.25042,0,273.28,waiting,0
