time_s,eeg_amplitude_uv,eeg_blink,cv_ear,cv_blink,bird_y,game_state,score
0.8679,0.0,0,,0,273.04,waiting,0
0.8841,0.0,0,0.33402,0,273.01,waiting,0
0.9003,0.0,0,0.31455,0,273.0,waiting,0
0.916,0.0,0,0.31455,0,273.03,waiting,0
0.9318,0.0,0,,0,273.1,waiting,0
0.9479,0.0,0,,0,273.2,waiting,0
0.9642,0.0,0,0.29921,0,273.33,waiting,0
0.9799,0.0,0,0.29921,0,273.49,waiting,0
0.9965,0.0,0,0.27201,0,273.69,waiting,0
1.0136,0.0,0,0.27201,0,273.94,waiting,0
1.0298,0.0,0,0.33363,0,274.22,waiting,0
1.0461,0.0,0,0.33363,0,274.51,waiting,0
1.0625,0.0,0,0.30906,0,274.84,waiting,0
1.081,0.0,0,0.30906,0,275.22,waiting,0
1.0972,0.0,0,0.31019,0,275.68,waiting,0
1.1135,0.0,0,0.31182,0,276.09,waiting,0
1.1306,0.0,0,0.31182,0,276.53,waiting,0
1.1479,0.0,0,0.30504,0,277.03,waiting,0
1.1638,0.0,0,0.30504,0,277.55,waiting,0
1.18,0.0,0,0.33114,0,278.06,waiting,0
1.1964,0.0,0,0.33114,0,278.59,waiting,0
1.2137,0.0,0,0.31845,0,279.18,waiting,0
1.23,0.0,0,0.31845,0,279.78,waiting,0
1.2458,0.0,0,,0,280.37,waiting,0
1.2617,0.0,0,,0,280.96,waiting,0
1.2783,0.0,0,0.3175,0,281.57,waiting,0
1.2952,0.0,0,0.3175,0,282.23,waiting,0
1.3111,0.0,0,0.3175,0,282.89,waiting,0
1.3272,0.0,0,,0,283.49,waiting,0
1.3435,0.0,0,,0,284.12,waiting,0
1.3605,0.0,0,,0,284.8,waiting,0
1.3774,0.0,0,,0,285.48,waiting,0
1.3943,0.0,0,,0,286.16,waiting,0
1.411,0.0,0,,0,286.84,waiting,0
1.4267,0.0,0,,0,287.47,waiting,0
1.4434,0.0,0,,0,288.09,waiting,0
1.4604,0.0,0,,0,288.74,waiting,0
1.4774,0.0,0,,0,289.38,waiting,0
1.494,0.0,0,0.31694,0,290.01,waiting,0
1.5103,0.0,0,0.31694,0,290.58,waiting,0
1.5275,0.0,0,0.31694,0,291.17,waiting,0
1.5438,0.0,0,0.32205,0,291.75,waiting,0
1.5597,0.0,0,0.32205,0,292.27,waiting,0
1.5766,0.0,0,0.32409,0,292.76,waiting,0
1.5926,0.0,0,0.31841,0,293.27,waiting,0
1.6091,0.0,0,0.31841,0,293.72,waiting,0
1.625,0.0,0,0.32039,0,294.17,waiting,0
1.641,0.0,0,0.32039,0,294.55,waiting,0
1.6567,0.0,0,0.32039,0,294.92,waiting,0
1.6729,0.0,0,0.32039,0,295.27,waiting,0
1.6893,0.0,0,0.28951,0,295.59,waiting,0
1.7051,0.0,0,0.28951,0,295.89,waiting,0
1.7226,0.0,0,0.28951,0,296.14,waiting,0
1.7395,0.0,0,0.32453,0,296.38,waiting,0
1.7564,0.0,0,0.32182,0,296.57,waiting,0
1.7731,0.0,0,0.32182,0,296.74,waiting,0
1.7888,0.0,0,0.27392,0,296.85,waiting,0
1.8051,0.0,0,0.27392,0,296.94,waiting,0
1.8215,0.0,0,0.28711,0,296.98,waiting,0
1.8384,0.0,0,0.28711,0,297.0,waiting,0
1.8553,0.0,0,0.27842,0,296.98,waiting,0
1.8725,0.0,0,0.27842,0,296.91,waiting,0
1.8894,0.0,0,0.32676,0,296.81,waiting,0
1.9065,0.0,0,0.32676,0,296.68,waiting,0
1.9226,0.0,0,0.30575,0,296.5,waiting,0
1.9397,0.0,0,0.30575,0,296.3,waiting,0
1.9562,0.0,0,0.30575,0,296.06,waiting,0
1.9728,0.0,0,0.30029,0,295.79,waiting,0
1.9889,0.0,0,0.30029,0,295.48,waiting,0
2.005,0.0,0,0.31307,0,295.15,waiting,0
2.021,0.0,0,0.31307,0,294.79,waiting,0
2.0367,0.0,0,0.28679,0,294.41,waiting,0
2.0533,0.0,0,0.28679,0,294.0,waiting,0
2.0708,0.0,0,0.28679,0,293.54,waiting,0
2.0865,0.0,0,0.30137,0,293.04,waiting,0
2.1033,0.0,0,0.30137,0,292.56,waiting,0
2.1196,0.0,0,0.30137,0,292.02,waiting,0
2.1366,0.0,0,0.32231,0,291.49,waiting,0
2.154,0.0,0,0.32231,0,290.91,waiting,0
2.1702,0.0,0,0.31949,0,290.31,waiting,0
2.1858,0.0,0,0.32204,0,289.69,waiting,0
2.202,0.0,0,0.32204,0,289.13,waiting,0
2.2175,0.0,0,0.32204,0,288.52,waiting,0
2.2337,0.0,0,0.32962,0,287.91,waiting,0
2.2506,0.0,0,0.32962,0,287.28,waiting,0
2.2669,0.0,0,0.30862,0,286.61,waiting,0
2.2834,0.0,0,0.30862,0,285.97,waiting,0
2.3005,0.0,0,0.3275,0,285.3,waiting,0
2.3175,0.0,0,0.3275,0,284.62,waiting,0
2.334,0.0,0,0.3275,0,283.94,waiting,0
2.3512,0.0,0,0.33858,0,283.26,waiting,0
2.367,0.0,0,0.33858,0,282.59,waiting,0
2.3836,0.0,0,0.32669,0,282.01,waiting,0
2.4007,0.0,0,0.32669,0,281.35,waiting,0
2.4171,0.0,0,0.30862,0,280.71,waiting,0
2.4336,0.0,0,0.30862,0,280.12,waiting,0
2.4505,0.0,0,0.30352,0,279.51,waiting,0
2.4671,0.0,0,0.30352,0,278.91,waiting,0
2.4834,0.0,0,0.30352,0,278.37,waiting,0
2.4997,0.0,0,0.30644,0,277.81,waiting,0
2.5161,0.0,0,0.30644,0,277.31,waiting,0
2.5324,0.0,0,0.28209,0,276.83,waiting,0
2.549,0.0,0,0.28209,0,276.35,waiting,0
2.5654,0.0,0,0.28305,0,275.92,waiting,0
2.5824,0.0,0,0.28305,0,275.49,waiting,0
2.599,0.0,0,0.29223,0,275.09,waiting,0
2.6153,0.0,0,0.29223,0,274.74,waiting,0
2.632,0.0,0,0.29223,0,274.41,waiting,0
2.648,0.0,0,0.29583,0,274.12,waiting,0
2.6644,0.0,0,0.29583,0,273.87,waiting,0
2.681,0.0,0,0.30806,0,273.63,waiting,0
2.6966,0.0,0,0.30806,0,273.44,waiting,0
2.7129,0.0,0,0.3141,0,273.29,waiting,0
2.7295,0.0,0,0.3141,0,273.16,waiting,0
2.7468,0.0,0,0.3141,0,273.07,waiting,0
2.7625,0.0,0,0.30062,0,273.02,waiting,0
2.7789,0.0,0,0.30062,0,273.0,waiting,0
2.7952,0.0,0,0.30193,0,273.02,waiting,0
2.8107,0.0,0,0.30193,0,273.07,waiting,0
2.827,0.0,0,0.30361,0,273.16,waiting,0
2.8435,0.0,0,0.30361,0,273.28,waiting,0
2.86,0.0,0,0.30361,0,273.44,waiting,0
2.8766,0.0,0,0.30329,0,273.63,waiting,0
2.893,0.0,0,0.30329,0,273.86,waiting,0
2.9096,0.0,0,0.31024,0,274.12,waiting,0
2.9262,0.0,0,0.31024,0,274.42,waiting,0
2.9419,0.0,0,0.29947,0,274.76,waiting,0
2.9589,0.0,0,0.29947,0,275.08,waiting,0
2.975,0.0,0,0.29947,0,275.48,waiting,0
2.9915,0.0,0,0.31025,0,275.88,waiting,0
3.0082,0.0,0,0.31025,0,276.34,waiting,0
3.0248,0.0,0,0.29505,0,276.8,waiting,0
3.0417,0.0,0,0.29505,0,277.3,waiting,0
3.058,0.0,0,0.28869,0,277.84,waiting,0
3.0743,0.0,0,0.28869,0,278.36,waiting,0
3.0915,0.0,0,0.28869,0,278.94,waiting,0
3.1081,0.0,0,0.29619,0,279.53,waiting,0
3.1245,0.0,0,0.29619,0,280.11,waiting,0
3.1411,0.0,0,0.29864,0,280.74,waiting,0
3.1574,0.0,0,0.29864,0,281.34,waiting,0
3.174,2528.2345,1,0.28468,0,282.0,waiting,0
3.1897,2528.2345,0,0.28468,0,282.62,playing,0
3.2062,1137.9868,0,0.28561,0,276.66,playing,0
3.2232,607.9969,0,0.28561,0,270.65,playing,0
3.2385,607.9969,0,0.28561,0,265.27,playing,0
3.255,-135.6324,0,0.28898,0,260.18,playing,0
3.2717,-135.6324,0,0.28898,0,255.36,playing,0
3.2883,-135.6324,0,0.29498,0,250.56,playing,0
3.3049,-366.625,0,0.29498,0,246.08,playing,0
3.3215,-366.625,0,0.29676,0,242.15,playing,0
3.3379,-366.625,0,0.29676,0,238.29,playing,0
3.3546,-521.6442,0,0.2856,0,234.93,playing,0
3.3709,-521.6442,0,0.2856,0,231.69,playing,0
3.3874,-615.8001,0,0.2856,0,228.92,playing,0
3.4044,-615.8001,0,0.31011,0,226.29,playing,0
3.4214,-615.8001,0,0.31011,0,223.98,playing,0
3.4379,-661.7274,0,0.29893,0,221.99,playing,0
3.4543,-661.7274,0,0.29893,0,220.39,playing,0
3.4716,-661.7274,0,0.28833,0,219.02,playing,0
3.488,-657.4735,0,0.28833,0,217.96,playing,0
3.5045,-657.4735,0,0.28866,0,217.25,playing,0
3.5209,-580.0954,0,0.28866,0,216.81,playing,0
3.5375,-580.0954,0,0.28965,0,216.67,playing,0
3.5546,-580.0954,0,0.28965,0,216.85,playing,0
3.571,-469.9139,1,0.28965,0,217.34,playing,0
3.5876,-469.9139,0,0.30191,0,211.39,playing,0
3.6045,-469.9139,0,0.30191,0,205.37,playing,0
3.6216,-423.058,0,0.29539,0,199.68,playing,0
3.6376,-423.058,0,0.29539,0,194.3,playing,0
3.655,-374.981,0,0.28164,0,189.52,playing,0
3.6715,-374.981,0,0.28164,0,184.76,playing,0
3.6881,-374.981,0,0.27504,0,180.32,playing,0
3.7044,-374.981,0,0.27504,0,176.42,playing,0
3.7224,-311.8783,0,0.27504,0,172.6,playing,0
3.7391,-178.7281,0,0.24349,0,168.9,playing,0
3.7549,-178.7281,0,0.24349,0,165.9,playing,0
3.7709,-135.1242,0,0.21461,0,163.18,playing,0
3.7878,-135.1242,0,0.21461,0,160.74,playing,0
3.8044,-98.2234,0,0.177,0,158.47,playing,0
3.8215,-66.6949,0,0.177,0,156.51,playing,0
3.8387,-66.6949,0,0.17222,0,154.88,playing,0
3.8556,-41.4447,0,0.17222,0,153.56,playing,0
3.8717,-41.4447,0,0.17222,0,152.56,playing,0
3.8879,-21.9903,0,0.19461,0,151.9,playing,0
3.9042,-21.9903,0,0.19461,0,151.52,playing,0
3.9211,-21.9903,0,0.23662,1,151.43,playing,0
3.9373,-6.1952,0,0.23662,0,151.63,playing,0
3.9539,-6.1952,0,0.26071,0,152.16,playing,0
3.97,6.0905,0,0.26071,0,152.95,playing,0
3.9864,15.1856,0,0.26091,0,154.01,playing,0
4.0035,15.1856,0,0.26091,0,155.46,playing,0
4.0206,21.8144,0,0.26091,0,157.23,playing,0
4.0377,21.8144,0,0.28251,0,159.31,playing,0
4.0535,25.415,0,0.28251,0,161.71,playing,0
4.0704,25.415,0,0.27876,0,164.25,playing,0
4.0875,27.6743,1,0.27876,0,167.27,playing,0
4.1039,27.6743,0,0.3105,0,160.96,playing,0
4.1201,28.3357,0,0.3105,0,155.3,playing,0
4.1365,28.3357,0,0.30371,0,149.92,playing,0
4.1533,27.39,0,0.30371,0,144.53,playing,0
4.1702,27.39,0,0.30371,0,139.45,playing,0
4.1867,26.3958,0,0.29348,0,134.69,playing,0
4.2034,26.3958,0,0.29348,0,130.49,playing,0
4.2197,24.1642,0,0.29577,0,126.35,playing,0
4.2362,24.1642,0,0.29577,0,122.73,playing,0
4.2517,21.9806,0,0.30837,0,119.4,playing,0
4.2683,21.9806,0,0.30837,0,116.34,playing,0
4.2849,18.8179,0,0.30837,0,113.41,playing,0
4.3009,16.5022,0,0.30143,0,110.94,playing,0
4.3175,16.5022,0,0.30143,0,108.75,playing,0
4.3348,13.9311,0,0.30143,0,106.74,playing,0
4.351,13.9311,0,0.30143,0,105.04,playing,0
4.367,13.9311,0,0.29786,0,103.73,playing,0
4.3836,13.9311,0,0.29786,0,102.7,playing,0
4.4002,11.3746,0,0.29786,0,101.93,playing,0
4.4158,9.0825,0,0.28945,0,101.48,playing,0
4.4323,9.0825,0,0.28945,0,101.31,playing,0
4.4488,6.7895,0,0.28747,0,101.45,playing,0
4.4651,6.7895,0,0.28747,0,101.86,playing,0
4.4815,4.6413,0,0.32207,0,102.55,playing,0
4.4981,3.7047,0,0.32207,0,103.61,playing,0
4.5147,3.7047,0,0.32207,0,104.89,playing,0
4.5317,1.9605,0,0.29577,0,106.56,playing,0
4.5482,1.9605,0,0.29577,0,108.55,playing,0
4.5636,1.7354,0,0.30168,0,110.7,playing,0
4.5801,1.7354,0,0.30168,0,113.14,playing,0
4.5971,1.7354,0,0.30062,0,115.86,playing,0
4.6137,0.9133,0,0.30062,0,119.27,playing,0
4.6301,0.9133,0,0.30062,0,122.59,playing,0
4.6463,0.519,0,0.30356,0,126.19,playing,0
4.6633,0.519,0,0.30356,0,130.33,playing,0
4.6799,0.519,0,0.31224,0,134.79,playing,0
4.6959,0.519,0,0.31224,0,139.27,playing,0
4.7127,0.519,0,0.31224,0,144.03,playing,0
4.7295,0.519,0,0.31224,0,149.4,playing,0
4.7461,-0.3,0,0.30304,0,155.1,playing,0
4.7619,-0.3,0,0.30304,0,160.74,playing,0
4.7783,-0.3,0,0.30304,0,166.66,playing,0
4.7947,-0.9126,0,0.29515,0,172.86,playing,0
4.8118,-0.9126,0,0.29515,0,179.77,playing,0
4.8284,-0.7856,0,0.30603,0,187.0,playing,0
4.8455,-0.7856,0,0.30603,0,194.54,playing,0
4.8622,-0.7856,0,0.30193,0,202.4,playing,0
4.8781,-0.1757,0,0.30193,0,210.09,playing,0
4.8938,-0.1757,0,0.30193,0,218.05,playing,0
4.9107,-0.1757,0,0.30544,0,226.29,playing,0
4.9269,-0.9094,0,0.30544,0,235.37,playing,0
4.9424,-0.9094,0,0.29615,0,244.2,playing,0
4.959,-0.9094,0,0.29615,0,253.3,playing,0
4.975,-0.6401,0,0.30194,0,262.69,playing,0
4.9916,-0.6401,0,0.30194,0,272.36,playing,0
5.0085,-24.966,1,0.30194,0,282.96,playing,0
5.0248,-24.966,0,0.33918,0,276.64,playing,0
5.041,-24.966,0,0.33918,0,270.98,playing,0
5.0575,-20.1738,0,0.33918,0,265.61,playing,0
5.0748,-20.1738,0,0.33918,0,260.21,playing,0
5.0914,-20.1738,0,0.35388,0,255.13,playing,0
5.1083,-20.1738,0,0.35388,0,250.37,playing,0
5.1244,-20.1738,0,0.27658,0,246.17,playing,0
5.141,-7.9879,0,0.27658,0,242.03,playing,0
5.1569,-7.9879,0,0.27658,0,238.41,playing,0
5.1736,-7.9879,0,0.20249,0,235.08,playing,0
5.1898,13.7474,0,0.20249,0,231.85,playing,0
5.206,13.7474,0,0.17463,0,229.1,playing,0
5.222,13.7474,0,0.17463,0,226.62,playing,0
5.2383,17.1318,0,0.17627,0,224.43,playing,0
5.255,17.1318,0,0.17627,0,222.42,playing,0
5.2708,17.1318,0,0.17627,0,220.81,playing,0
5.2872,15.1087,0,0.20062,0,219.48,playing,0
5.3031,15.1087,0,,0,218.43,playing,0
5.3193,12.7727,0,,0,217.66,playing,0
5.3358,3.3375,0,0.23944,1,217.17,playing,0
5.3523,3.3375,0,0.23944,0,216.98,playing,0
5.3679,1.4178,0,,0,217.08,playing,0
5.3837,1.4178,0,,0,217.46,playing,0
5.4,1.4178,0,0.29644,0,218.12,playing,0
5.416,0.5179,0,0.29644,0,219.06,playing,0
5.4322,0.5179,0,0.27402,0,220.28,playing,0
5.4489,0.5179,0,0.27402,0,221.9,playing,0
5.4655,-1.541,0,0.25733,0,223.7,playing,0
5.4823,-1.541,0,0.25733,0,225.93,playing,0
5.4994,-1.541,0,0.25733,0,228.48,playing,0
5.5166,-1.8105,0,0.25733,0,231.35,playing,0
5.5327,-1.8105,0,0.25733,0,234.54,playing,0
5.5489,-2.2529,0,0.27928,0,237.82,playing,0
5.5646,-2.2529,0,0.28643,0,241.39,playing,0
5.5817,-2.2529,0,0.28643,0,245.23,playing,0
5.5986,-2.2215,0,0.31694,0,249.63,playing,0
5.6154,-2.2215,0,0.31694,0,254.35,playing,0
5.6325,-2.2215,0,0.27923,0,259.39,playing,1
5.6487,-1.5503,0,0.27923,0,264.75,playing,1
5.6645,-1.5503,0,0.32199,0,270.07,playing,1
5.6814,-1.5873,0,0.32199,0,275.68,playing,1
5.6986,-1.5873,0,0.32199,0,281.95,playing,1
5.7156,-1.5873,0,0.27684,0,288.54,playing,1
5.7317,-12.0659,0,0.27684,0,295.45,playing,1
5.7481,-12.0659,0,0.29957,0,302.23,playing,1
5.765,-12.0659,0,0.29957,0,309.76,playing,1
5.7816,-26.1589,1,0.24306,0,317.13,playing,1
5.7978,-26.1589,0,0.24306,0,310.81,playing,1
5.8144,-26.1589,0,0.20174,0,305.15,playing,1
5.8312,-11.3279,0,0.20174,0,299.46,playing,1
5.8467,-11.3279,0,0.19905,0,294.38,playing,1
5.8628,14.9991,0,0.19905,0,289.58,playing,1
5.8789,14.9991,0,0.19997,0,285.07,playing,1
5.895,14.9991,0,0.19997,0,280.84,playing,1
5.9114,17.7145,0,0.19997,0,276.88,playing,1
5.9285,17.7145,0,0.19997,0,273.0,playing,1
5.9448,17.7145,0,0.19109,0,269.44,playing,1
5.9616,14.288,0,0.19109,0,266.37,playing,1
5.9776,14.288,0,0.18902,0,263.42,playing,1
5.9946,10.8889,0,0.22183,1,260.93,playing,1
6.0111,7.9344,0,0.22183,0,258.6,playing,1
6.027,7.9344,0,0.25841,0,256.69,playing,1
6.0429,5.7417,0,0.25841,0,255.06,playing,1
6.0591,5.7417,0,0.25841,0,253.71,playing,1
6.0749,5.7417,0,0.24697,0,252.65,playing,1
6.0906,3.0461,0,0.24697,0,251.86,playing,1
6.1065,3.0461,0,,0,251.36,playing,1
6.1227,3.0461,0,,0,251.14,playing,1
6.1398,0.2329,0,0.27887,0,251.2,playing,1
6.1561,0.2329,0,0.27887,0,251.58,playing,1
6.1721,0.2329,0,0.25084,0,252.23,playing,1
6.1885,-1.4159,0,0.25084,0,253.15,playing,1
6.2054,-1.4159,0,0.23233,0,254.45,playing,1
6.2224,-1.6523,0,0.23233,0,256.07,playing,1
6.239,-1.6523,0,0.24425,0,258.0,playing,1
6.255,-1.6523,0,0.24425,0,260.1,playing,1
6.2709,-2.4019,0,0.27113,0,262.49,playing,1
6.2868,-2.4019,0,0.27113,0,265.15,playing,1
6.303,-2.4019,0,0.27113,0,268.1,playing,1
6.3187,-2.6496,0,0.27113,0,271.33,playing,1
6.3353,-2.6496,0,0.25357,0,274.84,playing,1
6.3521,-2.6496,0,0.25357,0,278.89,playing,1
6.3678,-2.5107,0,0.27156,0,282.98,playing,1
6.384,-2.5107,0,0.27156,0,287.35,playing,1
6.4005,-2.6991,0,0.27156,0,292.0,playing,1
6.4173,-2.6991,0,0.30167,0,297.27,playing,1
6.4344,-2.6991,0,0.30167,0,302.85,playing,1
6.4512,-25.5852,1,0.23228,0,308.75,playing,1
6.4687,-25.5852,0,0.23228,0,302.44,playing,1
6.4847,-25.5852,0,,0,296.44,playing,1
6.5012,-29.1156,0,,0,291.08,playing,1
6.5175,-29.1156,0,0.17379,0,286.0,playing,1
6.5347,-17.0529,0,,0,280.92,playing,1
6.5515,-17.0529,0,,0,276.16,playing,1
6.5687,-17.0529,0,,0,271.72,playing,1
6.5853,20.0215,0,,0,267.6,playing,1
6.6024,20.0215,0,0.18669,0,263.79,playing,1
6.6195,20.0215,0,0.18669,0,260.3,playing,1
6.6357,19.4089,0,0.19201,0,257.13,playing,1
6.6518,19.4089,0,0.19201,0,254.43,playing,1
6.6687,19.4089,0,,0,252.01,playing,1
6.6851,13.4159,0,,0,249.76,playing,1
6.7007,13.4159,0,,0,247.92,playing,1
6.7173,9.8944,0,,0,246.36,playing,1
6.7347,9.8944,0,,0,245.02,playing,1
6.751,9.8944,0,0.25714,1,244.0,playing,1
6.7671,6.8899,0,0.25714,0,243.32,playing,1
6.7844,6.8899,0,0.25714,0,242.92,playing,1
6.8018,6.8899,0,0.27923,0,242.83,playing,1
6.818,1.5825,0,0.27923,0,243.07,playing,1
6.8346,1.5825,0,0.27285,0,243.62,playing,1
6.8514,1.5825,0,0.28631,0,244.42,playing,1
6.8682,1.5825,0,0.28631,0,245.59,playing,1
6.8846,1.5825,0,0.31461,0,246.97,playing,1
6.9014,1.5825,0,0.31461,0,248.75,playing,1
6.9179,1.5825,0,0.29064,0,250.85,playing,1
6.934,1.5825,0,0.3045,0,253.11,playing,1
6.9519,-1.0399,0,0.3045,0,255.83,playing,1
6.9681,-1.0399,0,0.3045,0,258.87,playing,1
6.985,-1.9121,0,0.30174,0,262.23,playing,1
7.0014,-3.1292,0,0.30779,0,265.67,playing,1
7.0185,-3.1292,0,0.30779,0,269.64,playing,1
7.0357,-3.4778,0,0.30394,0,273.93,playing,1
7.0516,-3.4778,0,0.30394,0,278.54,playing,1
7.0683,-3.4778,0,0.2638,0,283.16,playing,1
7.085,-3.4138,0,0.2638,0,288.39,playing,1
7.1017,-3.4138,0,0.2638,0,293.59,playing,1
7.1187,-3.4138,0,0.28863,0,299.43,playing,1
7.1353,-4.7607,0,0.28863,0,305.59,playing,1
7.1522,-4.7607,0,0.28925,0,312.07,playing,1
7.1693,-27.4116,1,0.28925,0,318.86,playing,1
7.1856,-27.4116,0,0.20533,0,312.91,playing,1
7.202,-27.4116,0,0.20533,0,306.89,playing,1
7.2182,-27.4116,0,0.19386,0,301.52,playing,1
7.2353,-27.4116,0,0.19386,0,296.12,playing,1
7.2524,-27.4116,0,0.20508,0,291.04,playing,1
7.2689,-0.1657,0,0.20508,0,286.28,playing,1
7.2855,-0.1657,0,0.19491,0,282.08,playing,1
7.3021,18.0735,0,0.19491,0,277.94,playing,1
7.3187,18.0735,0,0.18094,0,274.32,playing,1
7.3353,18.0735,0,0.18967,0,270.8,playing,1
7.3524,16.0028,0,0.18967,0,267.59,playing,1
7.3691,16.0028,0,0.22788,1,264.7,playing,1
7.3856,16.0028,0,0.22788,0,262.26,playing,1
7.402,16.0028,0,0.26046,0,259.99,playing,1
7.4188,16.0028,0,0.26046,0,258.13,playing,1
7.4354,10.1277,0,0.27212,0,256.47,playing,1
7.4519,4.908,0,0.27212,0,255.14,playing,1
7.468,4.908,0,0.27212,0,254.16,playing,1
7.484,3.4408,0,0.27218,0,253.46,playing,2
7.5001,3.4408,0,0.27218,0,253.05,playing,2
7.5164,3.4408,0,0.27562,0,252.92,playing,2
7.5334,1.7165,0,0.27562,0,253.09,playing,2
7.5503,1.7165,0,0.27923,0,253.59,playing,2
7.566,1.7165,0,0.27923,0,254.33,playing,2
7.5819,-0.9539,0,0.28565,0,255.36,playing,2
7.5982,-0.9539,0,0.28565,0,256.67,playing,2
7.6139,-0.9539,0,0.28538,0,258.27,playing,2
7.6303,-1.5274,0,0.28538,0,260.14,playing,2
7.6457,-1.5274,0,0.30714,0,262.29,playing,2
7.6627,-1.5274,0,0.30714,0,264.73,playing,2
7.6799,-1.5274,0,0.30298,0,267.64,playing,2
7.6964,-1.5274,0,0.30298,0,270.86,playing,2
7.713,-1.8804,0,0.28106,0,274.41,playing,2
7.7287,-1.8804,0,0.28106,0,278.02,playing,2
7.7446,-1.8804,0,,0,281.92,playing,2
7.7612,-1.8804,0,,0,286.1,playing,2
7.7771,-1.8804,0,0.29609,0,290.56,playing,2
7.7934,-1.8804,0,0.29609,0,295.3,playing,2
7.8095,-1.8804,0,0.29609,0,300.66,playing,2
7.8262,-1.8804,0,0.29924,0,305.98,playing,2
7.843,-4.0622,0,0.29924,0,311.96,playing,2
7.8595,-4.0622,0,0.29082,0,317.86,playing,2
7.8767,-4.0622,0,0.29082,0,324.45,playing,2
7.8929,-19.6099,0,0.28773,0,331.36,playing,2
7.9089,-19.6099,0,0.28773,0,338.14,playing,2
7.9256,-19.6099,0,0.20856,0,345.21,playing,2
7.9432,-23.5238,1,0.20856,0,353.03,playing,2
7.9604,-23.5238,0,0.17198,0,346.37,playing,2
7.9777,4.9211,0,0.21821,0,340.4,playing,2
7.9938,4.9211,0,0.21821,0,334.74,playing,2
8.0102,4.9211,0,0.18957,0,329.69,playing,2
8.0278,13.1229,0,0.18957,0,324.65,playing,2
8.0438,13.1229,0,0.18359,0,319.93,playing,2
8.06,13.1229,0,0.18359,0,315.77,playing,2
8.0761,12.4635,0,,0,311.89,playing,2
8.0921,12.4635,0,,0,308.29,playing,2
8.1076,12.4635,0,,0,304.97,playing,2
8.1249,9.984,0,,0,301.93,playing,2
8.1413,9.984,0,,0,299.02,playing,2
8.1571,5.9385,0,,0,296.57,playing,2
8.1733,5.9385,0,,0,294.39,playing,2
8.1902,5.9385,0,,0,292.4,playing,2
8.206,3.9267,0,,0,290.81,playing,2
8.2218,3.9267,0,0.29736,1,289.49,playing,2
8.2381,3.9267,0,0.29736,0,288.46,playing,2
8.2542,1.2996,0,0.29059,0,287.72,playing,2
8.2705,1.2996,0,0.29059,0,287.25,playing,2
