time_s,eeg_amplitude_uv,eeg_blink,eeg_railed,cv_ear,cv_blink,bird_y,game_state,score
0.6246,0.0,0,0,1.0,0,274.58,waiting,0
0.6412,0.0,0,0,1.0,0,274.28,waiting,0
0.6568,0.0,0,0,1.0,0,273.99,waiting,0
0.6724,0.0,0,0,1.0,0,273.76,waiting,0
0.6896,0.0,0,0,1.0,0,273.56,waiting,0
0.7057,0.0,0,0,1.0,0,273.37,waiting,0
0.7223,0.0,0,0,1.0,0,273.23,waiting,0
0.7395,0.0,0,0,1.0,0,273.12,waiting,0
0.7556,0.0,0,0,1.0,0,273.04,waiting,0
0.7727,0.0,0,0,1.0,0,273.01,waiting,0
0.7893,0.0,0,0,1.0,0,273.0,waiting,0
0.806,0.0,0,0,1.0,0,273.04,waiting,0
0.8216,0.0,0,0,1.0,0,273.11,waiting,0
0.8377,0.0,0,0,1.0,0,273.22,waiting,0
0.8538,0.0,0,0,1.0,0,273.36,waiting,0
0.8702,0.0,0,0,1.0,0,273.53,waiting,0
0.8869,0.0,0,0,1.0,0,273.75,waiting,0
0.9026,0.0,0,0,1.0,0,273.98,waiting,0
0.9193,0.0,0,0,1.0,0,274.25,waiting,0
0.9359,0.0,0,0,1.0,0,274.57,waiting,0
0.9526,0.0,0,0,1.0,0,274.9,waiting,0
0.9687,0.0,0,0,1.0,0,275.29,waiting,0
0.9853,0.0,0,0,1.0,0,275.68,waiting,0
1.002,0.0,0,0,1.0,0,276.12,waiting,0
1.019,0.0,0,0,1.0,0,276.59,waiting,0
1.0346,0.0,0,0,1.0,0,277.06,waiting,0
1.0507,0.0,0,0,1.0,0,277.55,waiting,0
1.0673,0.0,0,0,1.0,0,278.06,waiting,0
1.0841,0.0,0,0,1.0,0,278.63,waiting,0
1.101,0.0,0,0,1.0,0,279.21,waiting,0
1.1171,0.0,0,0,1.0,0,279.78,waiting,0
1.1333,0.0,0,0,1.0,0,280.4,waiting,0
1.1496,0.0,0,0,1.0,0,281.0,waiting,0
1.1662,0.0,0,0,1.0,0,281.61,waiting,0
1.1829,0.0,0,0,1.0,0,282.27,waiting,0
1.1987,0.0,0,0,1.0,0,282.89,waiting,0
1.2153,0.0,0,0,1.0,0,283.53,waiting,0
1.2319,0.0,0,0,1.0,0,284.2,waiting,0
1.2481,0.0,0,0,1.0,0,284.84,waiting,0
1.2642,0.0,0,0,1.0,0,285.52,waiting,0
1.2798,0.0,0,0,1.0,0,286.16,waiting,0
1.2956,0.0,0,0,1.0,0,286.76,waiting,0
1.3115,0.0,0,0,1.0,0,287.39,waiting,0
1.3283,0.0,0,0,1.0,0,288.01,waiting,0
1.345,0.0,0,0,1.0,0,288.66,waiting,0
1.3607,0.0,0,0,,0,289.27,waiting,0
1.3765,0.0,0,0,,0,289.86,waiting,0
1.3926,0.0,0,0,,0,290.44,waiting,0
1.4089,0.0,0,0,,0,291.0,waiting,0
1.4252,0.0,0,0,,0,291.58,waiting,0
1.4408,0.0,0,0,,0,292.1,waiting,0
1.4571,0.0,0,0,,0,292.58,waiting,0
1.4727,0.0,0,0,,0,293.09,waiting,0
1.4891,0.0,0,0,,0,293.53,waiting,0
1.505,0.0,0,0,,0,293.99,waiting,0
1.5209,0.0,0,0,,0,294.38,waiting,0
1.5366,0.0,0,0,,0,294.76,waiting,0
1.5532,0.0,0,0,,0,295.12,waiting,0
1.569,0.0,0,0,,0,295.47,waiting,0
1.5846,0.0,0,0,,0,295.75,waiting,0
1.6013,0.0,0,0,,0,296.02,waiting,0
1.6183,0.0,0,0,,0,296.27,waiting,0
1.6346,0.0,0,0,,0,296.49,waiting,0
1.6506,0.0,0,0,,0,296.65,waiting,0
1.6674,0.0,0,0,,0,296.79,waiting,0
1.684,0.0,0,0,,0,296.9,waiting,0
1.6996,0.0,0,0,,0,296.96,waiting,0
1.7163,0.0,0,0,,0,297.0,waiting,0
1.733,0.0,0,0,,0,296.99,waiting,0
1.7491,0.0,0,0,,0,296.96,waiting,0
1.7678,0.0,0,0,,0,296.88,waiting,0
1.7839,0.0,0,0,0.27171,0,296.75,waiting,0
1.8006,0.0,0,0,0.27171,0,296.61,waiting,0
1.8167,0.0,0,0,0.27171,0,296.42,waiting,0
1.8333,0.0,0,0,0.27171,0,296.2,waiting,0
1.8504,0.0,0,0,,0,295.94,waiting,0
1.8667,0.0,0,0,,0,295.65,waiting,0
1.8833,0.0,0,0,,0,295.34,waiting,0
1.8996,0.0,0,0,,0,294.97,waiting,0
1.9157,0.0,0,0,0.28566,0,294.6,waiting,0
1.9322,0.0,0,0,0.28566,0,294.21,waiting,0
1.9494,0.0,0,0,0.28566,0,293.76,waiting,0
1.9661,0.0,0,0,0.27241,0,293.28,waiting,0
1.9821,0.0,0,0,0.27241,0,292.8,waiting,0
1.9982,0.0,0,0,0.27241,0,292.27,waiting,0
2.0151,0.0,0,0,0.27241,0,291.76,waiting,0
2.0312,0.0,0,0,0.25372,0,291.22,waiting,0
2.0474,0.0,0,0,0.25372,0,290.63,waiting,0
2.0637,0.0,0,0,0.25372,0,290.05,waiting,0
2.0801,0.0,0,0,0.25372,0,289.47,waiting,0
2.0969,0.0,0,0,0.31461,0,288.83,waiting,0
2.1136,0.0,0,0,0.31461,0,288.22,waiting,0
2.13,0.0,0,0,0.31461,0,287.56,waiting,0
2.1472,0.0,0,0,0.31461,0,286.89,waiting,0
2.1639,0.0,0,0,0.27891,0,286.21,waiting,0
2.1803,0.0,0,0,0.27891,0,285.54,waiting,0
2.1967,0.0,0,0,0.27891,0,284.9,waiting,0
2.2135,0.0,0,0,0.27891,0,284.22,waiting,0
2.2301,0.0,0,0,0.27891,0,283.58,waiting,0
2.2469,0.0,0,0,0.27891,0,282.91,waiting,0
2.2631,0.0,0,0,0.26471,0,282.24,waiting,0
2.2792,0.0,0,0,0.26471,0,281.62,waiting,0
2.2949,0.0,0,0,0.26471,0,281.01,waiting,0
2.3123,0.0,0,0,0.26471,0,280.42,waiting,0
2.3296,0.0,0,0,0.26471,0,279.79,waiting,0
2.3471,0.0,0,0,0.28676,0,279.19,waiting,0
2.3633,0.0,0,0,0.28676,0,278.61,waiting,0
2.3806,0.0,0,0,0.28676,0,278.04,waiting,0
2.3965,0.0,0,0,0.28676,0,277.5,waiting,0
2.4147,0.0,0,0,0.28676,0,277.01,waiting,0
2.4305,0.0,0,0,0.28744,0,276.49,waiting,0
2.4471,0.0,0,0,0.28744,0,276.05,waiting,0
2.4631,0.0,0,0,0.28744,0,275.61,waiting,0
2.4792,0.0,0,0,0.28744,0,275.22,waiting,0
2.4965,0.0,0,0,0.27283,0,274.87,waiting,0
2.5127,0.0,0,0,0.27283,0,274.52,waiting,0
2.5294,0.0,0,0,0.27283,0,274.22,waiting,0
2.5474,0.0,0,0,0.27283,0,273.94,waiting,0
2.5659,0.0,0,0,0.28339,0,273.67,waiting,0
2.582,0.0,0,0,0.28339,0,273.46,waiting,0
2.5981,0.0,0,0,0.28339,0,273.29,waiting,0
2.6144,0.0,0,0,0.28339,0,273.17,waiting,0
2.6309,0.0,0,0,0.28339,0,273.08,waiting,0
2.6471,0.0,0,0,0.33429,0,273.02,waiting,0
2.6627,0.0,0,0,0.33429,0,273.0,waiting,0
2.6785,0.0,0,0,0.33429,0,273.01,waiting,0
2.6948,0.0,0,0,0.33429,0,273.06,waiting,0
2.7113,0.0,0,0,0.28066,0,273.14,waiting,0
2.7281,0.0,0,0,0.28066,0,273.26,waiting,0
2.7438,0.0,0,0,0.28066,0,273.42,waiting,0
2.7596,0.0,0,0,0.28066,0,273.6,waiting,0
2.7764,0.0,0,0,0.26418,0,273.8,waiting,0
2.7931,0.0,0,0,0.26418,0,274.07,waiting,0
2.8092,0.0,0,0,0.26418,0,274.36,waiting,0
2.826,0.0,0,0,0.26418,0,274.67,waiting,0
2.8421,0.0,0,0,,0,275.04,waiting,0
2.8592,0.0,0,0,,0,275.41,waiting,0
2.8764,0.0,0,0,,0,275.83,waiting,0
2.8931,0.0,0,0,,0,276.28,waiting,0
2.9088,0.0,0,0,,0,276.77,waiting,0
2.9251,0.0,0,0,,0,277.21,waiting,0
2.9412,0.0,0,0,,0,277.71,waiting,0
2.9575,0.0,0,0,,0,278.26,waiting,0
2.9746,0.0,0,0,,0,278.8,waiting,0
2.9907,0.0,0,0,,0,279.39,waiting,0
3.0076,0.0,0,0,,0,279.97,waiting,0
3.0245,0.0,0,0,,0,280.59,waiting,0
3.0404,0.0,0,0,,0,281.23,waiting,0
3.0563,0.0,0,0,,0,281.84,waiting,0
3.0733,0.0,0,0,,0,282.46,waiting,0
3.0906,0.0,0,0,,0,283.13,waiting,0
3.1076,0.0,0,0,,0,283.81,waiting,0
3.1241,0.0,0,0,,0,284.49,waiting,0
3.1428,0.0,0,0,,0,285.17,waiting,0
3.1603,0.0,0,0,0.24291,0,285.92,waiting,0
3.1767,0.0,0,0,0.24291,0,286.6,waiting,0
3.1933,0.0,0,0,0.24291,0,287.23,waiting,0
3.2101,0.0,0,0,0.24291,0,287.9,waiting,0
3.2262,0.0,0,0,0.24291,0,288.51,waiting,0
3.243,0.0,0,0,0.19586,0,289.16,waiting,0
3.2588,0.0,0,0,0.19586,0,289.75,waiting,0
3.2751,0.0,0,0,0.19586,0,290.37,waiting,0
3.2917,0.0,0,0,0.19586,0,290.9,waiting,0
3.3079,0.0,0,0,0.29732,1,291.48,waiting,0
3.3237,0.0,0,0,0.29732,0,292.01,waiting,0
3.3402,0.0,0,0,0.29732,0,292.52,waiting,0
3.3574,0.0,0,0,0.29732,0,293.04,waiting,0
3.3737,0.0,0,0,0.29732,0,293.53,waiting,0
3.3903,0.0,0,0,0.25391,0,293.97,waiting,0
3.4076,0.0,0,0,0.25391,0,294.4,waiting,0
3.4237,0.0,0,0,0.25391,0,294.81,waiting,0
3.4404,0.0,0,0,0.25391,0,295.16,waiting,0
3.4573,0.0,0,0,0.25714,0,295.51,waiting,0
3.4743,0.0,0,0,0.25714,0,295.82,waiting,0
3.4906,0.0,0,0,0.25714,0,296.1,waiting,0
3.508,0.0,0,0,0.25714,0,296.32,waiting,0
3.5238,0.0,0,0,0.20917,0,296.53,waiting,0
3.5403,0.0,0,0,0.20917,0,296.69,waiting,0
3.5575,0.0,0,0,0.20917,0,296.83,waiting,0
3.5742,0.0,0,0,0.24341,1,296.92,waiting,0
3.5898,0.0,0,0,0.24341,0,296.98,waiting,0
3.6062,0.0,0,0,0.24341,0,297.0,waiting,0
3.6228,0.0,0,0,0.24341,0,296.99,waiting,0
3.639,0.0,0,0,0.2503,0,296.94,waiting,0
3.6553,0.0,0,0,0.2503,0,296.85,waiting,0
3.6721,0.0,0,0,0.2503,0,296.73,waiting,0
3.6882,0.0,0,0,0.2503,0,296.57,waiting,0
3.7043,0.0,0,0,0.26977,0,296.38,waiting,0
3.7211,0.0,0,0,0.26977,0,296.16,waiting,0
3.7367,0.0,0,0,0.26977,0,295.89,waiting,0
3.7529,0.0,0,0,0.26977,0,295.63,waiting,0
3.7692,0.0,0,0,0.26977,0,295.32,waiting,0
3.7855,0.0,0,0,0.24989,0,294.95,waiting,0
3.8022,0.0,0,0,0.24989,0,294.58,waiting,0
3.8187,0.0,0,0,0.24989,0,294.16,waiting,0
3.8348,0.0,0,0,0.26066,0,293.73,waiting,0
3.851,0.0,0,0,0.26066,0,293.25,waiting,0
3.8671,0.0,0,0,0.26066,0,292.8,waiting,0
3.8837,0.0,0,0,0.26066,0,292.27,waiting,0
3.9001,0.0,0,0,0.24305,0,291.75,waiting,0
3.9169,0.0,0,0,0.24305,0,291.18,waiting,0
3.9329,0.0,0,0,0.24305,0,290.62,waiting,0
3.9487,0.0,0,0,0.2643,0,290.05,waiting,0
3.9652,0.0,0,0,0.2643,0,289.46,waiting,0
3.9821,0.0,0,0,0.2643,0,288.83,waiting,0
3.9992,0.0,0,0,0.2643,0,288.18,waiting,0
4.0149,0.0,0,0,0.21147,0,287.51,waiting,0
4.0305,0.0,0,0,0.21147,0,286.93,waiting,0
4.0467,0.0,0,0,0.21147,0,286.29,waiting,0
4.0629,0.0,0,0,,0,285.65,waiting,0
4.0798,0.0,0,0,,0,285.01,waiting,0
4.0957,0.0,0,0,,0,284.33,waiting,0
4.1119,0.0,0,0,,0,283.7,waiting,0
4.1291,0.0,0,0,,1,283.06,waiting,0
4.1463,0.0,0,0,0.27953,0,282.36,waiting,0
4.1626,0.0,0,0,0.27953,0,281.7,waiting,0
4.1785,0.0,0,0,0.27953,0,281.09,waiting,0
4.1951,0.0,0,0,0.30586,0,280.49,waiting,0
4.2117,0.0,0,0,0.30586,0,279.87,waiting,0
4.2285,0.0,0,0,0.30586,0,279.29,waiting,0
4.2451,0.0,0,0,0.30586,0,278.71,waiting,0
4.2612,0.0,0,0,0.2583,0,278.14,waiting,0
4.2779,0.0,0,0,0.2583,0,277.62,waiting,0
4.2941,0.0,0,0,0.2583,0,277.13,waiting,0
4.3102,0.0,0,0,0.26872,0,276.66,waiting,0
4.3265,0.0,0,0,0.26872,0,276.18,waiting,0
4.3436,0.0,0,0,0.26872,0,275.76,waiting,0
4.3594,0.0,0,0,0.26872,0,275.34,waiting,0
4.3761,0.0,0,0,,0,274.98,waiting,0
4.3922,0.0,0,0,,0,274.62,waiting,0
4.4084,0.0,0,0,,0,274.31,waiting,0
4.4245,0.0,0,0,0.26511,0,274.04,waiting,0
4.4411,0.0,0,0,0.26511,0,273.79,waiting,0
4.4584,0.0,0,0,0.26511,0,273.57,waiting,0
4.4753,0.0,0,0,,0,273.38,waiting,0
4.4924,0.0,0,0,,0,273.23,waiting,0
4.5092,0.0,0,0,,0,273.12,waiting,0
4.5254,0.0,0,0,,0,273.04,waiting,0
4.542,0.0,0,0,0.27223,0,273.0,waiting,0
4.5575,0.0,0,0,0.27223,0,273.0,waiting,0
4.5735,0.0,0,0,0.27223,0,273.04,waiting,0
4.5896,0.0,0,0,0.24685,0,273.1,waiting,0
4.6057,0.0,0,0,0.24685,0,273.2,waiting,0
4.6226,0.0,0,0,0.24685,0,273.34,waiting,0
4.6395,0.0,0,0,0.24685,0,273.52,waiting,0
4.6561,0.0,0,0,,0,273.73,waiting,0
4.672,0.0,0,0,,0,273.99,waiting,0
4.6881,0.0,0,0,,0,274.24,waiting,0
4.7042,0.0,0,0,,0,274.54,waiting,0
4.7216,0.0,0,0,0.26556,0,274.88,waiting,0
4.7377,0.0,0,0,0.26556,0,275.27,waiting,0
4.7542,0.0,0,0,0.26556,0,275.65,waiting,0
4.7703,0.0,0,0,0.165,0,276.1,waiting,0
4.7872,0.0,0,0,0.165,0,276.54,waiting,0
4.8029,0.0,0,0,0.165,0,277.03,waiting,0
4.8196,0.0,0,0,0.165,0,277.49,waiting,0
4.8362,0.0,0,0,0.24041,1,278.03,waiting,0
4.8519,0.0,0,0,0.24041,0,278.6,waiting,0
4.8682,0.0,0,0,0.24041,0,279.11,waiting,0
4.8854,0.0,0,0,0.24041,0,279.71,waiting,0
4.9025,0.0,0,0,0.28467,0,280.33,waiting,0
4.9196,0.0,0,0,0.28467,0,280.97,waiting,0
4.9362,0.0,0,0,0.28467,0,281.61,waiting,0
4.9525,0.0,0,0,0.28467,0,282.27,waiting,0
4.9695,0.0,0,0,0.28467,0,282.9,waiting,0
4.9861,0.0,0,0,0.28467,0,283.57,waiting,0
5.002,0.0,0,0,0.28467,0,284.25,waiting,0
5.0181,0.0,0,0,0.28467,0,284.85,waiting,0
5.034,0.0,0,0,0.19905,0,285.53,waiting,0
5.0507,0.0,0,0,0.19905,0,286.13,waiting,0
5.0668,0.0,0,0,0.19905,0,286.8,waiting,0
5.0827,0.0,0,0,0.19905,0,287.43,waiting,0
5.0997,0.0,0,0,0.22659,1,288.05,waiting,0
5.1163,0.0,0,0,0.22659,0,288.71,waiting,0
5.133,0.0,0,0,0.22659,0,289.35,waiting,0
5.1485,0.0,0,0,0.22659,0,289.94,waiting,0
5.1646,0.0,0,0,0.21469,0,290.51,waiting,0
5.1805,0.0,0,0,0.21469,0,291.07,waiting,0
5.1971,0.0,0,0,0.21469,0,291.62,waiting,0
5.2134,0.0,0,0,0.21469,0,292.17,waiting,0
5.23,0.0,0,0,0.20997,0,292.67,waiting,0
5.2456,0.0,0,0,0.20997,0,293.18,waiting,0
5.2617,0.0,0,0,0.20997,0,293.61,waiting,0
5.2786,0.0,0,0,0.20997,0,294.05,waiting,0
5.2949,0.0,0,0,0.20997,0,294.48,waiting,0
5.3105,0.0,0,0,0.20997,0,294.86,waiting,0
5.3272,0.0,0,0,0.20997,0,295.21,waiting,0
5.3436,0.0,0,0,0.20997,0,295.55,waiting,0
5.3595,0.0,0,0,,0,295.84,waiting,0
5.3761,0.0,0,0,,0,296.1,waiting,0
5.3918,0.0,0,0,,0,296.34,waiting,0
5.4084,0.0,0,0,,0,296.52,waiting,0
5.4251,0.0,0,0,0.19713,0,296.69,waiting,0
5.4408,0.0,0,0,0.19713,0,296.83,waiting,0
5.4575,0.0,0,0,0.19713,0,296.91,waiting,0
5.4741,0.0,0,0,0.19713,0,296.98,waiting,0
5.4903,0.0,0,0,0.2252,1,297.0,waiting,0
5.5076,0.0,0,0,0.2252,0,296.99,waiting,0
5.5238,0.0,0,0,0.2252,0,296.94,waiting,0
5.5415,0.0,0,0,0.2252,0,296.85,waiting,0
5.5586,0.0,0,0,0.17701,0,296.71,waiting,0
5.5754,0.0,0,0,0.17701,0,296.56,waiting,0
5.592,0.0,0,0,0.17701,0,296.35,waiting,0
5.6086,0.0,0,0,0.16625,0,296.13,waiting,0
5.6248,0.0,0,0,0.16625,0,295.86,waiting,0
5.6409,0.0,0,0,0.16625,0,295.57,waiting,0
5.6576,0.0,0,0,0.16625,0,295.25,waiting,0
5.6744,0.0,0,0,0.22594,0,294.88,waiting,0
5.691,0.0,0,0,0.22594,0,294.48,waiting,0
5.7076,0.0,0,0,0.22594,0,294.08,waiting,0
5.7238,0.0,0,0,0.22594,0,293.62,waiting,0
5.7401,0.0,0,0,0.2021,0,293.16,waiting,0
5.7559,0.0,0,0,0.2021,0,292.65,waiting,0
5.7726,0.0,0,0,0.2021,0,292.18,waiting,0
5.7893,0.0,0,0,0.2021,0,291.62,waiting,0
5.8054,0.0,0,0,0.25798,1,291.04,waiting,0
5.8219,0.0,0,0,0.25798,0,290.48,waiting,0
5.8374,0.0,0,0,0.25798,0,289.9,waiting,0
5.854,0.0,0,0,0.25798,0,289.31,waiting,0
5.8699,0.0,0,0,0.25798,0,288.71,waiting,0
5.8861,0.0,0,0,0.26846,0,288.1,waiting,0
5.9025,0.0,0,0,0.26846,0,287.43,waiting,0
5.9197,0.0,0,0,0.26846,0,286.81,waiting,0
5.9355,0.0,0,0,0.26846,0,286.13,waiting,0
5.9521,0.0,0,0,0.26846,0,285.49,waiting,0
5.9685,0.0,0,0,0.26846,0,284.81,waiting,0
5.9856,0.0,0,0,0.29576,0,284.17,waiting,0
6.0017,0.0,0,0,0.29576,0,283.5,waiting,0
6.0176,0.0,0,0,0.29576,0,282.86,waiting,0
6.0346,0.0,0,0,0.29576,0,282.24,waiting,0
6.0508,0.0,0,0,0.27143,0,281.58,waiting,0
6.0665,0.0,0,0,0.27143,0,280.93,waiting,0
6.0832,0.0,0,0,0.27143,0,280.37,waiting,0
6.0993,0.0,0,0,0.27143,0,279.76,waiting,0
6.1166,0.0,0,0,0.23231,0,279.19,waiting,0
6.1332,0.0,0,0,0.23231,0,278.6,waiting,0
6.1501,0.0,0,0,0.23231,0,278.04,waiting,0
6.1663,0.0,0,0,,0,277.49,waiting,0
6.1828,0.0,0,0,,0,277.01,waiting,0
6.1991,0.0,0,0,,0,276.54,waiting,0
6.2162,0.0,0,0,,0,276.07,waiting,0
6.2326,0.0,0,0,,0,275.63,waiting,0
6.2492,0.0,0,0,,0,275.25,waiting,0
6.2666,0.0,0,0,,0,274.87,waiting,0
6.2826,0.0,0,0,,0,274.52,waiting,0
6.2988,0.0,0,0,,0,274.22,waiting,0
6.3155,0.0,0,0,,0,273.96,waiting,0
6.3326,0.0,0,0,,0,273.71,waiting,0
6.3487,0.0,0,0,0.35349,0,273.5,waiting,0
6.3645,0.0,0,0,0.35349,0,273.33,waiting,0
6.381,0.0,0,0,0.35349,0,273.2,waiting,0
6.3976,0.0,0,0,0.35349,0,273.09,waiting,0
6.4137,0.0,0,0,0.29153,0,273.03,waiting,0
6.43,0.0,0,0,0.29153,0,273.0,waiting,0
6.4462,0.0,0,0,0.29153,0,273.01,waiting,0
6.4624,0.0,0,0,0.29153,0,273.05,waiting,0
6.4791,0.0,0,0,0.29153,0,273.13,waiting,0
6.4948,0.0,0,0,0.33171,0,273.24,waiting,0
6.5112,0.0,0,0,0.33171,0,273.38,waiting,0
6.527,0.0,0,0,0.33171,0,273.57,waiting,0
6.5432,0.0,0,0,0.33171,0,273.78,waiting,0
6.5596,0.0,0,0,0.29213,0,274.02,waiting,0
6.5758,0.0,0,0,0.29213,0,274.29,waiting,0
6.5917,0.0,0,0,0.29213,0,274.6,waiting,0
6.6084,0.0,0,0,0.32009,0,274.93,waiting,0
6.6247,0.0,0,0,0.32009,0,275.31,waiting,0
6.6409,0.0,0,0,0.32009,0,275.71,waiting,0
6.6573,0.0,0,0,0.32009,0,276.12,waiting,0
6.6737,0.0,0,0,0.32009,0,276.6,waiting,0
6.6899,0.0,0,0,0.32009,0,277.06,waiting,0
6.7062,0.0,0,0,0.32009,0,277.56,waiting,0
6.7226,0.0,0,0,0.32009,0,278.1,waiting,0
6.7392,0.0,0,0,0.32009,0,278.63,waiting,0
6.7554,0.0,0,0,0.33355,0,279.22,waiting,0
6.7721,0.0,0,0,0.33355,0,279.79,waiting,0
6.7882,0.0,0,0,0.33355,0,280.41,waiting,0
6.8041,0.0,0,0,0.33355,0,281.01,waiting,0
6.8202,0.0,0,0,0.32782,0,281.62,waiting,0
6.8377,0.0,0,0,0.32782,0,282.23,waiting,0
6.8538,0.0,0,0,0.32782,0,282.9,waiting,0
6.87,0.0,0,0,0.32782,0,283.53,waiting,0
6.8859,0.0,0,0,0.29671,0,284.21,waiting,0
6.9017,0.0,0,0,0.29671,0,284.81,waiting,0
6.9179,0.0,0,0,0.29671,0,285.45,waiting,0
6.9337,0.0,0,0,0.29671,0,286.09,waiting,0
6.9499,0.0,0,0,0.33556,0,286.72,waiting,0
6.9663,0.0,0,0,0.33556,0,287.39,waiting,0
6.9823,0.0,0,0,0.33556,0,288.02,waiting,0
6.999,0.0,0,0,0.33556,0,288.63,waiting,0
7.0152,0.0,0,0,0.33556,0,289.27,waiting,0
7.0319,0.0,0,0,0.28764,0,289.86,waiting,0
7.0481,0.0,0,0,0.28764,0,290.44,waiting,0
7.064,0.0,0,0,0.28764,0,291.04,waiting,0
7.0795,0.0,0,0,0.28764,0,291.55,waiting,0
7.0962,0.0,0,0,0.30765,0,292.08,waiting,0
7.1118,0.0,0,0,0.30765,0,292.61,waiting,0
7.1287,0.0,0,0,0.30765,0,293.07,waiting,0
7.1454,0.0,0,0,0.30765,0,293.56,waiting,0
7.1628,0.0,0,0,0.30765,0,294.02,waiting,0
7.1801,0.0,0,0,0.33124,0,294.48,waiting,0
7.1957,0.0,0,0,0.33124,0,294.88,waiting,0
7.2126,0.0,0,0,0.33124,0,295.21,waiting,0
7.2291,0.0,0,0,0.24696,0,295.55,waiting,0
7.2454,0.0,0,0,0.24696,0,295.86,waiting,0
7.2617,0.0,0,0,0.24696,0,296.11,waiting,0
7.2777,0.0,0,0,0.24696,0,296.34,waiting,0
7.2939,0.0,0,0,0.27191,0,296.53,waiting,0
7.3101,0.0,0,0,0.27191,0,296.69,waiting,0
7.3264,0.0,0,0,0.27191,0,296.82,waiting,0
7.3434,0.0,0,0,0.2745,0,296.92,waiting,0
7.3604,0.0,0,0,0.2745,0,296.98,waiting,0
7.3773,0.0,0,0,0.2745,0,297.0,waiting,0
7.3944,0.0,0,0,0.2745,0,296.98,waiting,0
7.4112,0.0,0,0,0.24373,0,296.93,waiting,0
7.4274,0.0,0,0,0.24373,0,296.83,waiting,0
7.4445,0.0,0,0,0.24373,0,296.71,waiting,0
7.4612,0.0,0,0,0.24373,0,296.54,waiting,0
7.4782,0.0,0,0,0.25709,0,296.34,waiting,0
7.4946,0.0,0,0,0.25709,0,296.1,waiting,0
7.5106,0.0,0,0,0.25709,0,295.84,waiting,0
7.5277,0.0,0,0,0.25709,0,295.55,waiting,0
7.545,0.0,0,0,0.23351,0,295.19,waiting,0
7.5614,0.0,0,0,0.23351,0,294.81,waiting,0
7.578,0.0,0,0,0.23351,0,294.43,waiting,0
7.5938,0.0,0,0,0.31351,0,294.02,waiting,0
7.6101,0.0,0,0,0.31351,0,293.59,waiting,0
7.6261,0.0,0,0,0.31351,0,293.1,waiting,0
7.6419,0.0,0,0,0.31351,0,292.65,waiting,0
7.6581,0.0,0,0,0.32508,0,292.14,waiting,0
7.6738,0.0,0,0,0.32508,0,291.58,waiting,0
7.6897,0.0,0,0,0.32508,0,291.08,waiting,0
7.7063,0.0,0,0,0.32508,0,290.51,waiting,0
7.7227,0.0,0,0,0.27318,0,289.87,waiting,0
7.7397,0.0,0,0,0.27318,0,289.31,waiting,0
7.7558,0.0,0,0,0.27318,0,288.67,waiting,0
7.7724,0.0,0,0,0.31634,0,288.06,waiting,0
7.7894,0.0,0,0,0.31634,0,287.39,waiting,0
7.8058,0.0,0,0,0.31634,0,286.72,waiting,0
7.8222,0.0,0,0,0.32926,0,286.09,waiting,0
