time_s,eeg_amplitude_uv,eeg_blink,eeg_railed,cv_ear,cv_blink,bird_y,game_state,score
0.9092,0.0,0,0,0.31974,0,273.58,waiting,0
0.9259,0.0,0,0,0.31974,0,273.8,waiting,0
0.9419,0.0,0,0,0.31974,0,274.05,waiting,0
0.9581,0.0,0,0,0.29921,0,274.33,waiting,0
0.9753,0.0,0,0,0.29921,0,274.65,waiting,0
0.9924,0.0,0,0,0.29881,0,275.01,waiting,0
1.0097,0.0,0,0,0.29881,0,275.41,waiting,0
1.0263,0.0,0,0,0.33407,0,275.83,waiting,0
1.0434,0.0,0,0,0.33407,0,276.28,waiting,0
1.06,0.0,0,0,0.31478,0,276.76,waiting,0
1.0758,0.0,0,0,0.32515,0,277.27,waiting,0
1.0915,0.0,0,0,0.32515,0,277.74,waiting,0
1.1087,0.0,0,0,0.32515,0,278.26,waiting,0
1.1248,0.0,0,0,0.30702,0,278.83,waiting,0
1.1405,0.0,0,0,0.30702,0,279.39,waiting,0
1.1569,0.0,0,0,0.30162,0,280.0,waiting,0
1.1729,0.0,0,0,0.31262,0,280.55,waiting,0
1.1889,0.0,0,0,0.31262,0,281.15,waiting,0
1.2047,0.0,0,0,0.31964,0,281.76,waiting,0
1.2209,0.0,0,0,0.31964,0,282.38,waiting,0
1.2365,0.0,0,0,0.30737,0,283.01,waiting,0
1.2532,0.0,0,0,0.30737,0,283.65,waiting,0
1.2702,0.0,0,0,0.29706,0,284.32,waiting,0
1.2871,0.0,0,0,0.29706,0,285.0,waiting,0
1.3031,0.0,0,0,0.29706,0,285.68,waiting,0
1.3189,0.0,0,0,0.28501,0,286.32,waiting,0
1.3349,0.0,0,0,0.28501,0,286.92,waiting,0
1.3511,0.0,0,0,0.30005,0,287.54,waiting,0
1.3682,0.0,0,0,0.30005,0,288.2,waiting,0
1.3855,0.0,0,0,0.29087,0,288.85,waiting,0
1.4015,0.0,0,0,0.29087,0,289.49,waiting,0
1.4175,0.0,0,0,0.31045,0,290.08,waiting,0
1.4346,0.0,0,0,0.31045,0,290.65,waiting,0
1.4508,0.0,0,0,0.32645,0,291.24,waiting,0
1.4668,0.0,0,0,0.32645,0,291.78,waiting,0
1.4826,0.0,0,0,0.27542,0,292.3,waiting,0
1.4985,0.0,0,0,0.27542,0,292.79,waiting,0
1.5145,0.0,0,0,0.27542,0,293.27,waiting,0
1.5308,0.0,0,0,0.29583,0,293.72,waiting,0
1.5469,0.0,0,0,0.29583,0,294.15,waiting,0
1.5628,0.0,0,0,0.28102,0,294.55,waiting,0
1.5791,0.0,0,0,0.28102,0,294.92,waiting,0
1.596,0.0,0,0,0.29456,0,295.29,waiting,0
1.6131,0.0,0,0,0.29456,0,295.62,waiting,0
1.63,0.0,0,0,0.3035,0,295.92,waiting,0
1.646,0.0,0,0,0.3035,0,296.19,waiting,0
1.6622,0.0,0,0,0.3035,0,296.4,waiting,0
1.6793,0.0,0,0,0.28256,0,296.58,waiting,0
1.6962,0.0,0,0,0.28256,0,296.74,waiting,0
1.7132,0.0,0,0,0.28256,0,296.86,waiting,0
1.7297,0.0,0,0,0.28475,0,296.95,waiting,0
1.7453,0.0,0,0,0.29262,0,296.99,waiting,0
1.7613,0.0,0,0,0.29262,0,297.0,waiting,0
1.7782,0.0,0,0,0.25709,0,296.97,waiting,0
1.7948,0.0,0,0,0.25709,0,296.91,waiting,0
1.8105,0.0,0,0,0.27511,0,296.81,waiting,0
1.8265,0.0,0,0,0.27511,0,296.69,waiting,0
1.8433,0.0,0,0,0.29345,0,296.52,waiting,0
1.8604,0.0,0,0,0.29345,0,296.32,waiting,0
1.8764,0.0,0,0,0.30866,0,296.07,waiting,0
1.8934,0.0,0,0,0.30866,0,295.81,waiting,0
1.9102,0.0,0,0,0.30191,0,295.5,waiting,0
1.9267,0.0,0,0,0.30191,0,295.15,waiting,0
1.9426,0.0,0,0,0.30191,0,294.79,waiting,0
1.9596,0.0,0,0,0.30333,0,294.41,waiting,0
1.9761,0.0,0,0,0.30333,0,293.97,waiting,0
1.9932,0.0,0,0,0.25347,0,293.51,waiting,0
2.0101,0.0,0,0,0.25347,0,293.01,waiting,0
2.0273,0.0,0,0,0.28235,0,292.5,waiting,0
2.0446,0.0,0,0,0.28235,0,291.95,waiting,0
2.0605,0.0,0,0,0.28235,0,291.39,waiting,0
2.0773,0.0,0,0,0.28238,0,290.84,waiting,0
2.0941,0.0,0,0,0.28238,0,290.23,waiting,0
2.1099,0.0,0,0,0.28238,0,289.61,waiting,0
2.1258,0.0,0,0,0.28876,0,289.05,waiting,0
2.1416,0.0,0,0,0.28876,0,288.45,waiting,0
2.1578,0.0,0,0,0.2812,0,287.83,waiting,0
2.1736,0.0,0,0,0.30191,0,287.2,waiting,0
2.1903,0.0,0,0,0.30191,0,286.57,waiting,0
2.2072,0.0,0,0,0.30191,0,285.89,waiting,0
2.2233,0.0,0,0,0.26423,0,285.22,waiting,0
2.2406,0.0,0,0,0.20948,0,284.58,waiting,0
2.2576,0.0,0,0,0.20948,0,283.9,waiting,0
2.2746,0.0,0,0,0.21123,0,283.22,waiting,0
2.2913,0.0,0,0,0.21123,0,282.55,waiting,0
2.3083,0.0,0,0,0.18166,0,281.89,waiting,0
2.3254,0.0,0,0,0.18166,0,281.24,waiting,0
2.3419,0.0,0,0,0.20836,1,280.6,waiting,0
2.3586,0.0,0,0,0.20836,0,279.98,waiting,0
2.3748,0.0,0,0,0.20504,0,279.4,waiting,0
2.391,0.0,0,0,0.20504,0,278.84,waiting,0
2.4069,0.0,0,0,0.19115,0,278.27,waiting,0
2.4231,0.0,0,0,0.19115,0,277.78,waiting,0
2.4396,0.0,0,0,0.19387,0,277.25,waiting,0
2.4559,0.0,0,0,0.19387,0,276.77,waiting,0
2.4719,0.0,0,0,0.30533,0,276.32,waiting,0
2.488,0.0,0,0,0.30533,0,275.89,waiting,0
2.5051,2009.559,1,0,0.26081,0,275.46,waiting,0
2.5219,2009.559,0,0,0.26081,0,275.07,playing,0
2.5384,1414.6333,0,0,0.26081,0,269.11,playing,0
2.555,1414.6333,0,0,0.29158,0,263.09,playing,0
2.5711,1414.6333,0,0,0.29158,0,257.72,playing,0
2.5868,1414.6333,0,0,0.26384,0,252.62,playing,0
2.6036,1414.6333,0,0,0.26384,0,247.81,playing,0
2.6198,1414.6333,0,0,0.27475,0,243.01,playing,0
2.6358,905.2021,0,0,0.27475,0,238.77,playing,0
2.6516,905.2021,0,0,0.27153,0,234.82,playing,0
2.668,483.9276,0,0,0.27153,0,231.15,playing,0
2.6844,-290.4796,0,0,0.27927,0,227.76,playing,0
2.7012,-290.4796,0,0,0.27927,0,224.48,playing,0
2.7174,-414.3139,0,0,0.28848,0,221.52,playing,0
2.7348,-414.3139,0,0,0.28848,0,219.01,playing,0
2.7518,-414.3139,0,0,0.27479,0,216.54,playing,0
2.7685,-488.8708,0,0,0.30589,0,214.63,playing,0
2.7848,-488.8708,0,0,0.30589,0,212.92,playing,0
2.8014,-488.8708,0,0,0.28198,0,211.59,playing,0
2.8184,-525.6356,0,0,0.28198,0,210.49,playing,0
2.8356,-525.6356,0,0,0.28198,0,209.72,playing,0
2.8528,-522.5485,0,0,0.28541,0,209.25,playing,0
2.8685,-522.5485,0,0,0.28541,0,209.12,playing,0
2.8854,-522.5485,0,0,0.27027,0,209.27,playing,0
2.9019,-330.064,0,0,0.27027,0,209.74,playing,0
2.9174,-330.064,0,0,0.26422,0,210.47,playing,0
2.9341,-281.1342,0,0,0.26422,0,211.48,playing,0
2.9498,-281.1342,0,0,0.2845,0,212.78,playing,0
2.9661,-250.9419,1,0,0.2845,0,214.35,playing,0
2.9813,-250.9419,0,0,0.27137,0,208.39,playing,0
2.9976,-234.1633,0,0,0.27137,0,202.72,playing,0
3.0137,-234.1633,0,0,0.29274,0,197.32,playing,0
3.0299,-234.7932,0,0,0.29274,0,192.21,playing,0
3.0465,-234.7932,0,0,0.25749,0,187.38,playing,0
3.0635,-184.0951,0,0,0.25749,0,182.56,playing,0
3.0796,-184.0951,0,0,0.24346,0,178.06,playing,0
3.0956,-133.9048,0,0,0.24346,0,174.11,playing,0
3.1116,-133.9048,0,0,0.21324,0,170.44,playing,0
3.1277,-170.5724,0,0,0.21324,0,167.05,playing,0
3.1442,-170.5724,0,0,0.21287,0,163.94,playing,0
3.1611,-150.7897,0,0,0.21287,0,160.96,playing,0
3.1767,-150.7897,0,0,0.21266,0,158.43,playing,0
3.1928,-110.5692,0,0,0.21266,0,156.19,playing,0
3.2084,-77.5757,0,0,0.19396,0,154.22,playing,0
3.2253,-77.5757,0,0,0.19396,0,152.54,playing,0
3.2419,-77.5757,0,0,0.19396,0,151.07,playing,0
3.2576,-50.4399,0,0,0.19222,0,149.97,playing,0
3.2742,-50.4399,0,0,0.19222,0,149.15,playing,0
3.2907,-28.564,0,0,0.17761,0,148.6,playing,0
3.3064,-12.0228,0,0,0.17761,0,148.36,playing,0
3.3231,-12.0228,0,0,0.21964,1,148.41,playing,0
3.3404,-0.2068,0,0,0.21964,0,148.77,playing,0
3.3565,-0.2068,0,0,0.21082,0,149.45,playing,0
3.3725,7.6937,0,0,0.21082,0,150.38,playing,0
3.3891,7.6937,0,0,0.25079,0,151.58,playing,0
3.4052,12.552,0,0,0.25079,0,153.18,playing,0
3.4219,12.552,0,0,0.2828,0,154.96,playing,0
3.4381,15.0511,0,0,0.2828,0,157.03,playing,0
3.4536,15.0511,0,0,0.27308,0,159.38,playing,0
3.4696,15.0511,0,0,0.27308,0,162.01,playing,0
3.4859,16.5543,1,0,0.24702,0,164.92,playing,0
3.5015,17.0152,0,0,0.24702,0,158.96,playing,0
3.5186,17.0152,0,0,0.25431,0,153.29,playing,0
3.5354,17.1949,0,0,0.23575,0,147.57,playing,0
3.5524,17.1949,0,0,0.23575,0,142.18,playing,0
3.5693,17.3315,0,0,0.23575,0,137.1,playing,0
3.586,17.3315,0,0,0.27285,0,132.34,playing,0
3.6025,16.8702,0,0,0.27285,0,128.14,playing,0
3.6195,16.8702,0,0,0.27154,0,124.0,playing,0
3.6361,16.1439,0,0,0.27154,0,120.17,playing,0
3.6524,16.1439,0,0,0.28307,0,116.67,playing,0
3.6689,14.985,0,0,0.28307,0,113.65,playing,0
3.685,14.985,0,0,0.28163,0,110.91,playing,0
3.7005,14.985,0,0,0.28163,0,108.45,playing,0
3.717,13.6418,0,0,0.24658,0,106.28,playing,0
3.7326,13.6418,0,0,0.24658,0,104.39,playing,0
3.7491,11.8661,0,0,0.27279,0,102.78,playing,0
3.7657,11.8661,0,0,0.27279,0,101.38,playing,0
3.7823,11.8661,0,0,0.28827,0,100.35,playing,0
3.7984,7.8581,0,0,0.28827,0,99.57,playing,0
3.8144,7.8581,0,0,0.29155,0,99.12,playing,0
3.8308,7.8581,0,0,0.29155,0,98.96,playing,0
3.8466,7.8581,0,0,0.27486,0,99.07,playing,0
3.8633,7.8581,0,0,0.27486,0,99.46,playing,0
3.8802,7.8581,0,0,0.28203,0,100.2,playing,0
3.8969,3.9246,0,0,0.28203,0,101.26,playing,0
3.9131,3.9246,0,0,0.27217,0,102.53,playing,0
3.9287,3.065,0,0,0.27217,0,104.09,playing,0
3.9459,3.065,0,0,0.27217,0,105.93,playing,0
3.9626,3.065,0,0,0.27143,0,108.2,playing,0
3.9792,1.9151,0,0,0.27143,0,110.79,playing,0
3.9955,1.9151,0,0,0.28841,0,113.7,playing,0
4.012,1.9151,0,0,0.28841,0,116.71,playing,0
4.0282,0.3635,0,0,0.26071,0,120.01,playing,0
4.045,0.3635,0,0,0.26071,0,123.84,playing,0
4.0608,0.3635,0,0,0.28308,0,127.72,playing,0
4.0768,-0.2737,0,0,0.28308,0,131.88,playing,0
4.0928,-0.2737,0,0,0.28407,0,136.32,playing,0
4.1093,-0.1996,0,0,0.28407,0,141.05,playing,0
4.1254,-0.1996,0,0,0.28505,0,146.38,playing,0
4.142,-0.1996,0,0,0.28505,0,151.69,playing,0
4.1581,-0.3396,0,0,0.28979,0,157.28,playing,0
4.1746,-0.3396,0,0,0.28979,0,163.53,playing,0
4.1907,-0.3396,0,0,0.26041,0,169.7,playing,0
4.2072,-0.76,0,0,0.26041,0,176.15,playing,0
4.2243,-0.76,0,0,0.28198,0,183.32,playing,0
4.2413,-0.76,0,0,0.28198,0,190.81,playing,0
4.2579,-1.2244,0,0,0.28496,0,198.61,playing,0
4.2735,-1.2244,0,0,0.28496,0,206.24,playing,0
4.2902,-10.8135,0,0,0.28496,0,214.15,playing,0
4.3068,-10.8135,0,0,0.28496,0,222.88,playing,0
4.3227,-10.8135,0,0,0.20294,0,231.37,playing,0
4.3385,-10.8135,0,0,0.20294,0,240.14,playing,0
4.3556,-10.8135,0,0,0.20051,0,249.19,playing,0
4.3717,-10.8135,0,0,0.20051,0,259.13,playing,0
4.3877,-10.8135,0,0,0.22835,0,268.77,playing,0
4.4042,-10.8135,0,0,0.22835,0,278.68,playing,0
4.4208,-10.8135,0,0,0.18374,0,289.54,playing,0
4.4371,-4.5371,0,0,0.18374,0,300.04,playing,0
4.4528,-4.5371,0,0,0.1824,0,310.82,playing,0
4.4685,0.3053,0,0,0.1824,0,321.88,playing,0
4.4855,0.3053,0,0,0.18032,0,333.08,playing,0
4.502,0.3053,0,0,0.18032,0,344.98,playing,0
4.5177,1.6218,0,0,0.19345,0,356.18,playing,0
4.5346,1.6218,0,0,0.19345,0,367.38,playing,0
4.5512,1.6218,0,0,0.15906,0,379.28,playing,0
4.5673,5.782,1,0,0.15906,0,391.18,dead,0
4.5838,5.782,0,0,0.18668,0,285.0,playing,0
4.5999,5.782,0,0,0.18668,0,279.04,playing,0
4.6155,2.439,0,0,0.20588,1,273.36,playing,0
4.632,2.439,0,0,0.20588,0,267.97,playing,0
4.6481,-0.2545,0,0,0.20588,0,262.86,playing,0
4.6641,-1.3894,0,0,0.23933,0,258.02,playing,0
4.6796,-1.3894,0,0,0.23933,0,253.47,playing,0
4.6966,-1.9251,0,0,0.23933,0,249.2,playing,0
4.7128,-1.9251,0,0,0.23933,0,244.99,playing,0
4.7287,-1.9251,0,0,0.25029,0,241.3,playing,0
4.7448,-2.0931,0,0,0.25029,0,237.89,playing,0
4.7606,-2.0931,0,0,0.25401,0,234.77,playing,0
4.7766,-2.0931,0,0,0.25401,0,231.92,playing,0
4.7927,-2.6364,0,0,0.2426,0,229.36,playing,0
4.8087,-2.6364,0,0,0.2426,0,227.08,playing,0
4.8248,-2.6364,0,0,0.26162,0,225.08,playing,0
4.8414,-2.9689,0,0,0.26162,0,223.37,playing,0
4.858,-2.9689,0,0,0.26086,0,221.86,playing,0
4.8751,-3.2459,0,0,0.26086,0,220.67,playing,0
4.8907,-3.2459,0,0,0.29022,0,219.84,playing,0
4.9067,-3.2459,0,0,0.29022,0,219.28,playing,0
4.9227,-2.4795,0,0,0.25776,0,219.01,playing,0
4.9383,-2.4795,0,0,0.25776,0,219.02,playing,0
4.955,-2.4795,0,0,0.26493,0,219.31,playing,0
4.9711,-2.2556,0,0,0.26493,0,219.88,playing,0
4.9875,-2.2556,0,0,0.26493,0,220.8,playing,0
5.0042,-2.2556,0,0,0.28307,0,221.95,playing,0
5.0207,-1.1234,0,0,0.28307,0,223.5,playing,0
5.0369,-1.1234,0,0,0.28163,0,225.23,playing,0
5.0529,-1.1212,0,0,0.28163,0,227.24,playing,0
5.069,-1.1212,0,0,0.26429,0,229.54,playing,0
5.0845,-1.1212,0,0,0.26429,0,232.12,playing,0
5.1007,-1.1212,0,0,0.26429,0,234.98,playing,0
5.1168,-1.1212,0,0,0.26429,0,238.12,playing,0
5.1324,-1.1212,0,0,0.26733,0,241.54,playing,0
5.1491,-13.9654,1,0,0.26733,0,245.24,playing,0
5.1661,-13.9654,0,0,0.30832,0,238.93,playing,0
5.1831,-13.9654,0,0,0.30832,0,232.94,playing,0
5.1997,0.366,0,0,0.20513,0,227.26,playing,0
5.2157,0.366,0,0,0.20513,0,222.2,playing,0
5.2317,0.366,0,0,0.20102,0,217.42,playing,0
5.2485,2.0371,0,0,0.17824,0,212.92,playing,0
5.2646,2.0371,0,0,0.17824,0,208.46,playing,0
5.2811,-0.9051,0,0,0.19455,0,204.54,playing,0
5.2976,-0.9051,0,0,0.19455,0,200.7,playing,0
5.3142,-0.9051,0,0,0.17971,0,197.37,playing,0
5.3312,0.1593,0,0,0.17971,0,194.14,playing,0
5.3483,0.1593,0,0,0.17971,0,191.23,playing,0
5.3653,0.1593,0,0,0.17971,0,188.64,playing,0
5.3817,4.7104,0,0,0.1917,0,186.37,playing,0
5.3973,4.7104,0,0,0.1917,0,184.51,playing,0
5.4143,8.2525,0,0,0.21001,1,182.93,playing,0
5.4314,8.2525,0,0,0.21001,0,181.58,playing,0
5.4477,8.2525,0,0,0.21001,0,180.54,playing,0
5.4636,4.7694,0,0,0.22388,0,179.84,playing,0
5.4805,4.7694,0,0,0.22388,0,179.43,playing,0
5.4969,4.7694,0,0,0.15966,0,179.3,playing,0
5.5129,2.2661,0,0,0.15966,0,179.47,playing,0
5.5288,2.2661,0,0,0.15966,0,179.92,playing,0
5.5448,2.2661,0,0,0.2883,0,180.65,playing,0
5.5613,0.8367,0,0,0.2883,0,181.66,playing,0
5.5776,0.1255,0,0,0.23192,0,183.05,playing,0
5.5936,-0.7356,0,0,0.23192,0,184.64,playing,0
5.6098,-0.7356,0,0,0.26128,0,186.52,playing,0
5.626,-0.7356,0,0,0.26128,0,188.67,playing,0
5.642,-1.3023,0,0,0.26128,0,191.11,playing,0
5.6577,-1.3023,0,0,0.24643,0,193.83,playing,0
5.6739,-1.3023,0,0,0.24643,0,196.83,playing,0
5.6904,-2.0037,0,0,0.26087,0,200.11,playing,0
5.7066,-2.0037,0,0,0.26087,0,203.91,playing,0
5.7226,-2.0037,0,0,0.26087,0,207.78,playing,0
5.7387,-1.9493,0,0,0.26087,0,211.92,playing,0
5.755,-1.9493,0,0,0.26087,0,216.35,playing,0
5.7711,-1.9493,0,0,0.23172,0,221.05,playing,0
5.7868,-2.1852,0,0,0.23172,0,226.04,playing,0
5.8038,-2.1852,0,0,0.23172,0,231.31,playing,0
5.8194,-5.5934,0,0,0.26858,0,237.23,playing,0
5.8359,-5.5934,0,0,0.26858,0,243.08,playing,0
5.852,-5.5934,0,0,0.25035,0,249.21,playing,0
5.8679,-13.5868,1,0,0.25035,0,255.63,playing,0
5.8842,-13.5868,0,0,0.25035,0,249.67,playing,0
5.9013,-13.5868,0,0,0.27278,0,243.66,playing,0
5.9181,3.1922,0,0,0.27278,0,237.96,playing,0
5.935,3.1922,0,0,0.26132,0,232.59,playing,0
5.9512,3.1922,0,0,0.26132,0,227.81,playing,0
5.9677,3.1294,0,0,0.27928,0,223.05,playing,0
5.9836,3.1294,0,0,0.27928,0,218.85,playing,0
5.9996,8.7797,0,0,0.27928,0,214.93,playing,0
6.0156,8.7797,0,0,0.21175,0,211.3,playing,0
6.0313,8.7797,0,0,0.21175,0,207.94,playing,0
6.0494,6.5226,0,0,0.21175,0,204.87,playing,0
6.0659,6.5226,0,0,0.2196,0,201.77,playing,0
6.082,6.5226,0,0,0.2196,0,199.3,playing,0
6.0976,6.5226,0,0,0.18374,0,197.1,playing,0
6.1136,6.5226,0,0,0.18374,0,195.19,playing,0
6.1312,6.5226,0,0,0.18374,1,193.57,playing,0
6.1482,-0.7625,0,0,0.20806,0,192.09,playing,0
6.1652,-0.7625,0,0,0.20806,0,191.01,playing,0
6.1819,-0.865,0,0,0.21089,0,190.26,playing,0
6.198,-0.865,0,0,0.21089,0,189.82,playing,0
6.2141,-0.865,0,0,0.29287,0,189.67,playing,0
6.231,-1.6927,0,0,0.29287,0,189.83,playing,0
6.2466,-1.6927,0,0,0.21246,0,190.26,playing,0
6.2632,-1.6927,0,0,0.21246,0,190.97,playing,0
6.2803,-1.9319,0,0,0.21246,0,192.05,playing,0
6.2969,-1.9319,0,0,0.24995,0,193.44,playing,0
6.313,-1.7643,0,0,0.24995,0,195.03,playing,0
6.329,-1.7643,0,0,0.28159,0,196.91,playing,0
6.3447,-1.7643,0,0,0.28159,0,199.06,playing,0
6.3609,-1.7105,0,0,0.28159,0,201.5,playing,0
6.3784,-1.7105,0,0,0.26898,0,204.4,playing,0
6.3955,-1.7105,0,0,0.26898,0,207.63,playing,0
6.412,-1.1443,0,0,0.26861,0,211.17,playing,0
6.428,-1.1443,0,0,0.26861,0,214.79,playing,0
6.4438,-1.1443,0,0,0.26861,0,218.69,playing,0
6.4603,-1.5798,0,0,0.26861,0,222.87,playing,0
6.4773,-1.5798,0,0,0.26136,0,227.62,playing,0
6.494,-14.6389,1,0,0.26136,0,232.7,playing,0
6.5101,-14.6389,0,0,0.26136,0,226.74,playing,0
6.5272,-14.6389,0,0,0.27776,0,220.73,playing,0
6.5438,-0.1108,0,0,0.27776,0,215.03,playing,0
6.5604,-0.1108,0,0,0.24679,0,209.95,playing,0
6.577,-0.1108,0,0,0.24679,0,204.88,playing,0
6.5931,5.8513,0,0,0.28216,0,200.38,playing,0
6.6098,5.8513,0,0,0.28216,0,195.92,playing,0
6.6259,5.8513,0,0,0.28216,0,192.0,playing,0
6.6426,5.969,0,0,0.17395,0,188.37,playing,0
6.6586,5.969,0,0,0.17395,0,184.82,playing,0
6.6742,5.4535,0,0,0.22411,1,181.77,playing,0
6.6908,5.4535,0,0,0.22411,0,178.99,playing,0
6.7068,5.4535,0,0,0.22411,0,176.5,playing,0
6.7224,2.6487,0,0,0.19957,0,174.29,playing,0
6.7395,2.6487,0,0,0.19957,0,172.37,playing,0
6.7565,2.6487,0,0,0.18178,0,170.64,playing,0
6.7732,2.0152,0,0,0.18178,0,169.22,playing,0
6.7899,2.0152,0,0,0.18646,0,168.13,playing,0
6.8055,2.0152,0,0,0.18646,0,167.38,playing,0
6.8225,2.0152,0,0,0.18646,0,166.91,playing,0
6.8391,2.0152,0,0,0.22187,0,166.73,playing,0
6.8562,1.3201,0,0,0.22187,0,166.87,playing,0
6.8728,1.3201,0,0,0.23184,0,167.33,playing,0
6.8888,1.3201,0,0,0.23184,0,168.04,playing,0
6.9054,-2.2117,0,0,0.23616,0,169.04,playing,0
6.9217,-2.2117,0,0,0.23616,0,170.41,playing,0
6.9403,-2.2117,0,0,0.23616,0,171.98,playing,0
6.9573,-2.2436,0,0,0.26463,0,174.25,playing,0
6.9739,-2.2436,0,0,0.26463,0,176.6,playing,0
6.9899,-2.1506,0,0,0.25771,0,179.09,playing,0
7.0062,-2.1506,0,0,0.25771,0,181.86,playing,0
7.0231,-2.1506,0,0,0.26562,0,185.12,playing,0
7.0391,-1.8403,0,0,0.26562,0,188.47,playing,1
7.0547,-1.8403,0,0,0.2615,0,192.11,playing,1
7.0707,-1.8403,0,0,0.2615,0,196.02,playing,1
7.0873,-1.8804,0,0,0.2615,0,200.22,playing,1
7.1044,-1.8804,0,0,0.25019,0,204.99,playing,1
7.1211,-1.8804,0,0,0.25019,0,210.09,playing,1
7.1371,-4.3578,0,0,0.25019,0,215.17,playing,1
7.1542,-4.3578,0,0,0.27241,0,220.88,playing,1
7.1713,-15.0025,1,0,0.27241,0,226.91,playing,1
7.1885,-15.0025,0,0,0.27241,0,220.6,playing,1
7.2045,-15.0025,0,0,0.27941,0,214.6,playing,1
7.2215,35.2847,0,0,0.27941,0,209.24,playing,1
7.2381,35.2847,0,0,0.27941,0,203.86,playing,1
7.2554,35.2847,0,0,0.26956,0,198.81,playing,1
7.272,-6.9855,0,0,0.26956,0,194.06,playing,1
7.2883,-6.9855,0,0,0.19273,0,189.88,playing,1
7.3049,-1.8462,0,0,0.19273,0,185.76,playing,1
7.3205,-1.8462,0,0,0.22383,1,182.16,playing,1
7.337,-1.8462,0,0,0.22383,0,178.84,playing,1
7.3531,-1.1804,0,0,0.22383,0,175.8,playing,1
7.3706,-1.1804,0,0,0.1817,0,172.9,playing,1
7.3866,-1.1804,0,0,0.1817,0,170.3,playing,1
7.4036,-1.8814,0,0,0.16726,0,168.15,playing,1
7.4204,-1.8814,0,0,0.16726,0,166.17,playing,1
7.4375,-2.4891,0,0,0.16726,0,164.52,playing,1
7.4536,-2.0735,0,0,0.16719,0,163.18,playing,1
7.4697,-2.0735,0,0,0.16719,0,162.2,playing,1
7.4866,-2.4014,0,0,0.21417,0,161.51,playing,1
7.5027,-2.4014,0,0,0.21417,0,161.08,playing,1
7.5189,-2.4014,0,0,0.23285,0,160.97,playing,1
7.5355,-2.6134,0,0,0.23285,0,161.14,playing,1
