wall_time,trial,event,freq_hz
1776009037.4305005,1,standard,1000
1776009038.6414442,2,standard,1000
1776009039.8416786,3,standard,1000
1776009041.0413928,4,standard,1000
1776009042.244857,5,standard,1000
1776009043.4314253,6,deviant,2000
1776009044.6344018,7,standard,1000
