wall_time,trial,event,freq_hz
1775871949.6656764,1,standard,1000
1775871950.8782935,2,standard,1000
1775871952.0771306,3,standard,1000
1775871953.2786357,4,standard,1000
1775871954.478148,5,standard,1000
1775871955.675768,6,deviant,2000
1775871956.8755722,7,standard,1000
1775871958.0774453,8,standard,1000
1775871959.2726817,9,standard,1000
